date,year,quarter,country,currency,inflation_yoy,policy_rate,gdp_growth,current_account_gdp,reserves_months_imports,external_debt_gdp,remittances_gdp,imports_gdp,trade_openness,unemployment,source
2019-04-01,2019,2019Q2,Brazil,BRL,0.0373297621216893,0.1175,0.012207778227194299,-0.0341429111497121,6.5,0.311964144613097,0.0017154977794245699,0.147673386788259,0.297673386788259,0.11936,world_bank_api
2019-07-01,2019,2019Q3,Brazil,BRL,0.0373297621216893,0.1175,0.012207778227194299,-0.0341429111497121,6.5,0.311964144613097,0.0017154977794245699,0.147673386788259,0.297673386788259,0.11936,world_bank_api
2019-10-01,2019,2019Q4,Brazil,BRL,0.0373297621216893,0.1175,0.012207778227194299,-0.0341429111497121,6.5,0.311964144613097,0.0017154977794245699,0.147673386788259,0.297673386788259,0.11936,world_bank_api
2020-01-01,2020,2020Q1,Brazil,BRL,0.0321176803803376,0.1175,-0.0327675879612903,-0.0164103535066212,6.5,0.380076646022397,0.0024159622118531503,0.158485265343782,0.30848526534378196,0.13696999999999998,world_bank_api
2020-04-01,2020,2020Q2,Brazil,BRL,0.0321176803803376,0.1175,-0.0327675879612903,-0.0164103535066212,6.5,0.380076646022397,0.0024159622118531503,0.158485265343782,0.30848526534378196,0.13696999999999998,world_bank_api
2020-07-01,2020,2020Q3,Brazil,BRL,0.0321176803803376,0.1175,-0.0327675879612903,-0.0164103535066212,6.5,0.380076646022397,0.0024159622118531503,0.158485265343782,0.30848526534378196,0.13696999999999998,world_bank_api
2020-10-01,2020,2020Q4,Brazil,BRL,0.0321176803803376,0.1175,-0.0327675879612903,-0.0164103535066212,6.5,0.380076646022397,0.0024159622118531503,0.158485265343782,0.30848526534378196,0.13696999999999998,world_bank_api
2021-01-01,2021,2021Q1,Brazil,BRL,0.08301659755856731,0.1175,0.047626043797061,-0.0235822088025659,6.5,0.35291013187897297,0.00245534634681336,0.185469003905612,0.33546900390561196,0.13158,world_bank_api
2021-04-01,2021,2021Q2,Brazil,BRL,0.08301659755856731,0.1175,0.047626043797061,-0.0235822088025659,6.5,0.35291013187897297,0.00245534634681336,0.185469003905612,0.33546900390561196,0.13158,world_bank_api
2021-07-01,2021,2021Q3,Brazil,BRL,0.08301659755856731,0.1175,0.047626043797061,-0.0235822088025659,6.5,0.35291013187897297,0.00245534634681336,0.185469003905612,0.33546900390561196,0.13158,world_bank_api
2021-10-01,2021,2021Q4,Brazil,BRL,0.08301659755856731,0.1175,0.047626043797061,-0.0235822088025659,6.5,0.35291013187897297,0.00245534634681336,0.185469003905612,0.33546900390561196,0.13158,world_bank_api
2022-01-01,2022,2022Q1,Brazil,BRL,0.09280106089568721,0.1175,0.030166943540811203,-0.0214967710619443,6.5,0.30562118163047797,0.00254813156784915,0.19185300972948302,0.341853009729483,0.09231,world_bank_api
2022-04-01,2022,2022Q2,Brazil,BRL,0.09280106089568721,0.1175,0.030166943540811203,-0.0214967710619443,6.5,0.30562118163047797,0.00254813156784915,0.19185300972948302,0.341853009729483,0.09231,world_bank_api
2022-07-01,2022,2022Q3,Brazil,BRL,0.09280106089568721,0.1175,0.030166943540811203,-0.0214967710619443,6.5,0.30562118163047797,0.00254813156784915,0.19185300972948302,0.341853009729483,0.09231,world_bank_api
2022-10-01,2022,2022Q4,Brazil,BRL,0.09280106089568721,0.1175,0.030166943540811203,-0.0214967710619443,6.5,0.30562118163047797,0.00254813156784915,0.19185300972948302,0.341853009729483,0.09231,world_bank_api
2023-01-01,2023,2023Q1,Brazil,BRL,0.045935628228320306,0.1175,0.0324165532813583,-0.012355818266299601,6.5,0.28628650184641,0.00202347517951754,0.156969055268626,0.306969055268626,0.07947,world_bank_api
2023-04-01,2023,2023Q2,Brazil,BRL,0.045935628228320306,0.1175,0.0324165532813583,-0.012355818266299601,6.5,0.28628650184641,0.00202347517951754,0.156969055268626,0.306969055268626,0.07947,world_bank_api
2023-07-01,2023,2023Q3,Brazil,BRL,0.045935628228320306,0.1175,0.0324165532813583,-0.012355818266299601,6.5,0.28628650184641,0.00202347517951754,0.156969055268626,0.306969055268626,0.07947,world_bank_api
2023-10-01,2023,2023Q4,Brazil,BRL,0.045935628228320306,0.1175,0.0324165532813583,-0.012355818266299601,6.5,0.28628650184641,0.00202347517951754,0.156969055268626,0.306969055268626,0.07947,world_bank_api
2024-01-01,2024,2024Q1,Brazil,BRL,0.0436746407652336,0.1175,0.0341931516597739,-0.0302715961462093,6.5,0.286612661075538,0.00224281814146123,0.176459444987261,0.326459444987261,0.06801,world_bank_api
2024-04-01,2024,2024Q2,Brazil,BRL,0.0436746407652336,0.1175,0.0341931516597739,-0.0302715961462093,6.5,0.286612661075538,0.00224281814146123,0.176459444987261,0.326459444987261,0.06801,world_bank_api
2024-07-01,2024,2024Q3,Brazil,BRL,0.0436746407652336,0.1175,0.0341931516597739,-0.0302715961462093,6.5,0.286612661075538,0.00224281814146123,0.176459444987261,0.326459444987261,0.06801,world_bank_api
2024-10-01,2024,2024Q4,Brazil,BRL,0.0436746407652336,0.1175,0.0341931516597739,-0.0302715961462093,6.5,0.286612661075538,0.00224281814146123,0.176459444987261,0.326459444987261,0.06801,world_bank_api
2025-01-01,2025,2025Q1,Brazil,BRL,,0.1175,,,6.5,,,,0.55,0.059699999999999996,world_bank_api
2025-04-01,2025,2025Q2,Brazil,BRL,,0.1175,,,6.5,,,,0.55,0.059699999999999996,world_bank_api
2025-07-01,2025,2025Q3,Brazil,BRL,,0.1175,,,6.5,,,,0.55,0.059699999999999996,world_bank_api
2025-10-01,2025,2025Q4,Brazil,BRL,,0.1175,,,6.5,,,,0.55,0.059699999999999996,world_bank_api
2015-01-01,2015,2015Q1,Colombia,COP,0.049898311584952906,0.13,0.0295590137527523,-0.0637230442230879,5.0,0.39155131242250396,0.0170416576384897,0.227105526089485,0.377105526089485,0.08571999999999999,world_bank_api
2015-04-01,2015,2015Q2,Colombia,COP,0.049898311584952906,0.13,0.0295590137527523,-0.0637230442230879,5.0,0.39155131242250396,0.0170416576384897,0.227105526089485,0.377105526089485,0.08571999999999999,world_bank_api
2015-07-01,2015,2015Q3,Colombia,COP,0.049898311584952906,0.13,0.0295590137527523,-0.0637230442230879,5.0,0.39155131242250396,0.0170416576384897,0.227105526089485,0.377105526089485,0.08571999999999999,world_bank_api
2015-10-01,2015,2015Q4,Colombia,COP,0.049898311584952906,0.13,0.0295590137527523,-0.0637230442230879,5.0,0.39155131242250396,0.0170416576384897,0.227105526089485,0.377105526089485,0.08571999999999999,world_bank_api
2016-01-01,2016,2016Q1,Colombia,COP,0.0751346024627674,0.13,0.0208738250162794,-0.0445195067751588,5.0,0.43236446421860303,0.0183643004865322,0.214855137060045,0.364855137060045,0.08922000000000001,world_bank_api
