corridor_id,policy_name,exposure_type,total_return_proxy,unhedged_volatility,hedged_volatility,volatility_reduction,max_drawdown_unhedged,max_drawdown_hedged,hedge_turnover,total_hedge_cost,average_hedge_ratio,number_of_hedge_changes,cost_adjusted_risk_reduction,regret_proxy,status,ticker,split,oos_design,test_period,test_bars,sample,warmup_start
USDIDR=X,half_hedged,receiver_currency_exposure,-1.126,7.136,3.568,3.568,-7.67,-3.893,0.0,0.0,0.5,0,3.568,2.717,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-0.548,7.136,1.784,5.352,-7.67,-1.961,0.0,0.0,0.75,0,5.352,1.358,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-0.584,7.136,2.774,4.362,-7.67,-3.065,3.5,0.07,0.617,19,4.292,2.045,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-0.427,7.136,2.662,4.474,-7.67,-2.491,1.1,0.022,0.649,11,4.452,1.951,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-2.178,7.136,2.939,4.197,-7.67,-4.301,3.3,0.066,0.553,11,4.131,2.299,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,half_hedged,usd_liability_exposure,1.006,7.136,3.568,3.568,-7.132,-3.605,0.0,0.0,0.5,0,3.568,2.717,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,0.518,7.136,1.784,5.352,-7.132,-1.812,0.0,0.0,0.75,0,5.352,1.358,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,regime_based,usd_liability_exposure,0.368,7.136,2.776,4.36,-7.132,-3.577,3.5,0.07,0.617,19,4.29,2.045,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,0.312,7.136,2.664,4.472,-7.132,-2.646,1.1,0.022,0.649,11,4.45,1.95,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,2.0,7.136,2.944,4.192,-7.132,-2.979,3.3,0.066,0.553,11,4.126,2.298,ok,USDIDR=X,wf_16,walk_forward,2022-10-23..2023-10-22,260,test,2017-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,0.673,8.552,4.276,4.276,-7.759,-3.921,0.0,0.0,0.5,0,4.276,3.023,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,0.36,8.552,2.138,6.414,-7.759,-1.971,0.0,0.0,0.75,0,6.414,1.511,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-0.75,8.552,3.188,5.364,-7.759,-3.851,3.9,0.078,0.619,23,5.286,2.23,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,1.125,8.552,3.224,5.328,-7.759,-2.763,1.5,0.03,0.644,15,5.298,2.208,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-1.673,8.552,3.23,5.321,-7.759,-3.747,4.5,0.09,0.572,15,5.231,2.381,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,half_hedged,usd_liability_exposure,-0.856,8.552,4.276,4.276,-8.622,-4.38,0.0,0.0,0.5,0,4.276,3.023,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,-0.405,8.552,2.138,6.414,-8.622,-2.208,0.0,0.0,0.75,0,6.414,1.511,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,regime_based,usd_liability_exposure,0.492,8.552,3.187,5.365,-8.622,-2.831,3.9,0.078,0.619,23,5.287,2.229,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,-1.278,8.552,3.225,5.327,-8.622,-3.467,1.5,0.03,0.644,15,5.297,2.21,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,1.409,8.552,3.235,5.317,-8.622,-2.732,4.5,0.09,0.572,15,5.227,2.386,ok,USDIDR=X,wf_17,walk_forward,2023-10-23..2024-10-22,262,test,2018-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-3.98,14.636,7.318,7.318,-12.309,-6.261,0.0,0.0,0.5,0,7.318,3.685,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-1.943,14.636,3.659,10.977,-12.309,-3.157,0.0,0.0,0.75,0,10.977,1.843,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-2.91,14.636,4.624,10.012,-12.309,-4.111,4.1,0.082,0.614,25,9.93,2.591,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-2.883,14.636,5.728,8.908,-12.309,-4.718,1.7,0.034,0.656,17,8.874,2.679,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-3.362,14.636,4.987,9.648,-12.309,-4.769,5.1,0.102,0.533,17,9.546,3.016,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,half_hedged,usd_liability_exposure,3.577,14.636,7.318,7.318,-8.523,-4.286,0.0,0.0,0.5,0,7.318,3.685,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,1.842,14.636,3.659,10.977,-8.523,-2.149,0.0,0.0,0.75,0,10.977,1.843,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,regime_based,usd_liability_exposure,2.604,14.636,4.626,10.009,-8.523,-3.059,4.1,0.082,0.614,25,9.927,2.591,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,2.555,14.636,5.73,8.906,-8.523,-3.214,1.7,0.034,0.656,17,8.872,2.68,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,3.006,14.636,4.992,9.644,-8.523,-3.296,5.1,0.102,0.533,17,9.542,3.018,ok,USDIDR=X,wf_18,walk_forward,2024-10-23..2025-10-22,258,test,2019-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-3.283,8.181,4.091,4.091,-9.4,-4.777,0.0,0.0,0.5,0,4.091,2.249,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-1.643,8.181,2.045,6.136,-9.4,-2.408,0.0,0.0,0.75,0,6.136,1.124,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-2.451,8.181,2.666,5.516,-9.4,-3.359,1.1,0.022,0.607,7,5.494,1.635,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-2.32,8.181,3.132,5.049,-9.4,-3.528,0.5,0.01,0.669,5,5.039,1.563,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-2.955,8.181,3.079,5.102,-9.4,-3.856,1.5,0.03,0.492,5,5.072,2.057,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,half_hedged,usd_liability_exposure,3.292,8.181,4.091,4.091,-2.698,-1.334,0.0,0.0,0.5,0,4.091,2.249,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,1.645,8.181,2.045,6.136,-2.698,-0.663,0.0,0.0,0.75,0,6.136,1.124,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,regime_based,usd_liability_exposure,2.424,8.181,2.668,5.514,-2.698,-0.799,1.1,0.022,0.607,7,5.492,1.635,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,2.295,8.181,3.134,5.048,-2.698,-1.067,0.5,0.01,0.669,5,5.038,1.563,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,2.925,8.181,3.083,5.098,-2.698,-1.031,1.5,0.03,0.492,5,5.068,2.058,ok,USDIDR=X,wf_19,walk_forward,2025-10-23..2026-05-22,150,test,2020-10-23
USDPEN=X,half_hedged,receiver_currency_exposure,-11.411,17.634,8.817,8.817,-28.538,-14.56,0.0,0.0,0.5,0,8.817,5.084,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,mostly_hedged,receiver_currency_exposure,-5.595,17.634,4.408,13.225,-28.538,-7.32,0.0,0.0,0.75,0,13.225,2.542,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,regime_based,receiver_currency_exposure,-9.207,17.634,7.015,10.619,-28.538,-12.224,14.1,0.282,0.581,80,10.337,4.07,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,no_change_in_range,receiver_currency_exposure,-8.577,17.634,6.525,11.109,-28.538,-11.297,4.0,0.08,0.658,40,11.029,3.601,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,volatility_triggered,receiver_currency_exposure,-7.678,17.634,7.316,10.318,-28.538,-11.433,15.0,0.3,0.527,50,10.018,4.379,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,half_hedged,usd_liability_exposure,10.188,17.634,8.817,8.817,-11.905,-5.981,0.0,0.0,0.5,0,8.817,5.084,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,mostly_hedged,usd_liability_exposure,5.289,17.634,4.408,13.225,-11.905,-2.997,0.0,0.0,0.75,0,13.225,2.542,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,regime_based,usd_liability_exposure,7.86,17.634,7.015,10.618,-11.905,-3.643,14.1,0.282,0.581,80,10.336,4.07,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,no_change_in_range,usd_liability_exposure,7.772,17.634,6.525,11.109,-11.905,-4.745,4.0,0.08,0.658,40,11.029,3.601,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,volatility_triggered,usd_liability_exposure,5.894,17.634,7.316,10.318,-11.905,-3.739,15.0,0.3,0.527,50,10.018,4.38,ok,USDPEN=X,split_1,fixed_split,2019-01-01..2021-12-31,783,test,2010-01-01
USDPEN=X,half_hedged,receiver_currency_exposure,-1.063,21.2,10.6,10.6,-16.361,-7.129,0.0,0.0,0.5,0,10.6,7.693,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,mostly_hedged,receiver_currency_exposure,-0.099,21.2,5.3,15.9,-16.361,-3.26,0.0,0.0,0.75,0,15.9,3.846,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,regime_based,receiver_currency_exposure,-0.696,21.2,8.372,12.828,-16.361,-8.022,18.4,0.368,0.61,98,12.46,5.867,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,no_change_in_range,receiver_currency_exposure,-1.977,21.2,7.704,13.496,-16.361,-5.492,5.6,0.112,0.651,56,13.384,5.483,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,volatility_triggered,receiver_currency_exposure,3.228,21.2,9.429,11.771,-16.361,-6.591,18.0,0.36,0.545,60,11.411,6.634,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,half_hedged,usd_liability_exposure,-2.385,21.2,10.6,10.6,-12.484,-6.049,0.0,0.0,0.5,0,10.6,7.693,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,mostly_hedged,usd_liability_exposure,-0.769,21.2,5.3,15.9,-12.484,-2.968,0.0,0.0,0.75,0,15.9,3.846,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,regime_based,usd_liability_exposure,-2.185,21.2,8.369,12.831,-12.484,-5.532,18.4,0.368,0.61,98,12.463,5.865,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,no_change_in_range,usd_liability_exposure,-0.067,21.2,7.704,13.497,-12.484,-4.019,5.6,0.112,0.651,56,13.385,5.483,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,volatility_triggered,usd_liability_exposure,-6.437,21.2,9.43,11.771,-12.484,-8.786,18.0,0.36,0.545,60,11.411,6.634,ok,USDPEN=X,split_2,fixed_split,2022-01-01..2024-12-31,782,test,2010-01-01
USDPEN=X,half_hedged,receiver_currency_exposure,0.675,23.843,11.922,11.922,-9.161,-4.409,0.0,0.0,0.5,0,11.922,8.99,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,mostly_hedged,receiver_currency_exposure,0.59,23.843,5.961,17.883,-9.161,-2.173,0.0,0.0,0.75,0,17.883,4.495,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,regime_based,receiver_currency_exposure,-1.533,23.843,9.919,13.924,-9.161,-5.0,5.4,0.108,0.595,30,13.816,7.143,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,no_change_in_range,receiver_currency_exposure,0.072,23.843,8.689,15.154,-9.161,-3.82,1.8,0.036,0.65,18,15.118,6.42,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,volatility_triggered,receiver_currency_exposure,2.114,23.843,10.837,13.007,-9.161,-3.307,5.4,0.108,0.535,18,12.899,7.948,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,half_hedged,usd_liability_exposure,-2.65,23.843,11.922,11.922,-13.721,-6.427,0.0,0.0,0.5,0,11.922,8.99,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,mostly_hedged,usd_liability_exposure,-1.086,23.843,5.961,17.883,-13.721,-3.111,0.0,0.0,0.75,0,17.883,4.495,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,regime_based,usd_liability_exposure,-0.065,23.843,9.921,13.923,-13.721,-4.981,5.4,0.108,0.595,30,13.815,7.148,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,no_change_in_range,usd_liability_exposure,-1.206,23.843,8.69,15.153,-13.721,-4.934,1.8,0.036,0.65,18,15.117,6.421,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,volatility_triggered,usd_liability_exposure,-3.894,23.843,10.839,13.004,-13.721,-6.73,5.4,0.108,0.535,18,12.896,7.953,ok,USDPEN=X,split_3,fixed_split,2025-01-01..2026-12-31,358,test,2010-01-01
USDPEN=X,half_hedged,receiver_currency_exposure,-0.632,18.47,9.235,9.235,-6.518,-2.934,0.0,0.0,0.5,0,9.235,4.769,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,mostly_hedged,receiver_currency_exposure,-0.207,18.47,4.618,13.853,-6.518,-1.399,0.0,0.0,0.75,0,13.853,2.385,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,regime_based,receiver_currency_exposure,-0.705,18.47,9.94,8.53,-6.518,-3.596,6.6,0.132,0.505,24,8.398,4.889,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,no_change_in_range,receiver_currency_exposure,-0.512,18.47,5.843,12.628,-6.518,-1.967,0.5,0.01,0.684,5,12.618,3.0,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,volatility_triggered,receiver_currency_exposure,-0.036,18.47,8.421,10.049,-6.518,-3.287,2.1,0.042,0.486,7,10.007,4.542,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,half_hedged,usd_liability_exposure,-0.245,18.47,9.235,9.235,-5.955,-2.67,0.0,0.0,0.5,0,9.235,4.769,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,mostly_hedged,usd_liability_exposure,-0.013,18.47,4.618,13.853,-5.955,-1.279,0.0,0.0,0.75,0,13.853,2.385,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,regime_based,usd_liability_exposure,-0.574,18.47,9.934,8.536,-5.955,-3.501,6.6,0.132,0.505,24,8.404,4.886,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,no_change_in_range,usd_liability_exposure,0.141,18.47,5.842,12.629,-5.955,-2.027,0.5,0.01,0.684,5,12.619,2.999,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,volatility_triggered,usd_liability_exposure,-0.776,18.47,8.417,10.053,-5.955,-3.054,2.1,0.042,0.486,7,10.011,4.538,ok,USDPEN=X,wf_0,walk_forward,2006-09-19..2007-09-18,261,test,2001-09-19
USDPEN=X,half_hedged,receiver_currency_exposure,0.184,19.028,9.514,9.514,-13.292,-6.685,0.0,0.0,0.5,0,9.514,6.758,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,mostly_hedged,receiver_currency_exposure,0.209,19.028,4.757,14.271,-13.292,-3.36,0.0,0.0,0.75,0,14.271,3.379,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,regime_based,receiver_currency_exposure,-0.032,19.028,6.274,12.754,-13.292,-4.992,3.2,0.064,0.638,18,12.69,4.56,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,no_change_in_range,receiver_currency_exposure,0.195,19.028,7.24,11.787,-13.292,-5.489,1.1,0.022,0.642,11,11.765,5.026,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,volatility_triggered,receiver_currency_exposure,0.413,19.028,7.347,11.681,-13.292,-5.943,3.3,0.066,0.573,11,11.615,5.209,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,half_hedged,usd_liability_exposure,-1.115,19.028,9.514,9.514,-14.509,-7.369,0.0,0.0,0.5,0,9.514,6.758,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,mostly_hedged,usd_liability_exposure,-0.443,19.028,4.757,14.271,-14.509,-3.711,0.0,0.0,0.75,0,14.271,3.379,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,regime_based,usd_liability_exposure,-0.503,19.028,6.274,12.754,-14.509,-5.487,3.2,0.064,0.638,18,12.69,4.557,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,no_change_in_range,usd_liability_exposure,-0.779,19.028,7.241,11.786,-14.509,-5.112,1.1,0.022,0.642,11,11.764,5.027,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,volatility_triggered,usd_liability_exposure,-1.098,19.028,7.35,11.678,-14.509,-6.889,3.3,0.066,0.573,11,11.612,5.211,ok,USDPEN=X,wf_1,walk_forward,2007-09-19..2008-09-18,262,test,2002-09-19
USDPEN=X,half_hedged,receiver_currency_exposure,0.079,22.507,11.253,11.253,-14.305,-7.086,0.0,0.0,0.5,0,11.253,8.114,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,mostly_hedged,receiver_currency_exposure,0.203,22.507,5.627,16.88,-14.305,-3.52,0.0,0.0,0.75,0,16.88,4.057,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,regime_based,receiver_currency_exposure,0.614,22.507,8.368,14.139,-14.305,-4.773,2.9,0.058,0.603,17,14.081,5.975,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,no_change_in_range,receiver_currency_exposure,-0.631,22.507,8.218,14.288,-14.305,-5.392,1.1,0.022,0.653,11,14.266,5.794,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,volatility_triggered,receiver_currency_exposure,2.444,22.507,9.879,12.628,-14.305,-5.052,3.3,0.066,0.54,11,12.562,6.959,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,half_hedged,usd_liability_exposure,-1.376,22.507,11.253,11.253,-12.645,-6.277,0.0,0.0,0.5,0,11.253,8.114,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,mostly_hedged,usd_liability_exposure,-0.528,22.507,5.627,16.88,-12.645,-3.123,0.0,0.0,0.75,0,16.88,4.057,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,regime_based,usd_liability_exposure,-1.44,22.507,8.365,14.141,-12.645,-4.988,2.9,0.058,0.603,17,14.083,5.976,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,no_change_in_range,usd_liability_exposure,-0.108,22.507,8.22,14.287,-12.645,-3.892,1.1,0.022,0.653,11,14.265,5.795,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,volatility_triggered,usd_liability_exposure,-3.492,22.507,9.882,12.625,-12.645,-7.228,3.3,0.066,0.54,11,12.559,6.96,ok,USDPEN=X,wf_2,walk_forward,2008-09-19..2009-09-18,261,test,2003-09-19
USDPEN=X,half_hedged,receiver_currency_exposure,-0.56,19.783,9.891,9.891,-4.818,-2.398,0.0,0.0,0.5,0,9.891,6.014,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,mostly_hedged,receiver_currency_exposure,-0.155,19.783,4.946,14.837,-4.818,-1.196,0.0,0.0,0.75,0,14.837,3.007,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,regime_based,receiver_currency_exposure,0.892,19.783,9.812,9.97,-4.818,-2.88,6.0,0.12,0.522,28,9.85,5.623,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,no_change_in_range,receiver_currency_exposure,-0.209,19.783,6.445,13.338,-4.818,-1.61,1.2,0.024,0.684,12,13.314,3.871,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,volatility_triggered,receiver_currency_exposure,-1.291,19.783,9.447,10.336,-4.818,-3.159,3.6,0.072,0.492,12,10.264,5.742,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,half_hedged,usd_liability_exposure,-0.44,19.783,9.891,9.891,-6.663,-3.07,0.0,0.0,0.5,0,9.891,6.014,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,mostly_hedged,usd_liability_exposure,-0.095,19.783,4.946,14.837,-6.663,-1.507,0.0,0.0,0.75,0,14.837,3.007,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,regime_based,usd_liability_exposure,-2.092,19.783,9.811,9.971,-6.663,-4.584,6.0,0.12,0.522,28,9.851,5.627,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,no_change_in_range,usd_liability_exposure,-0.263,19.783,6.445,13.338,-6.663,-2.063,1.2,0.024,0.684,12,13.314,3.872,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,volatility_triggered,usd_liability_exposure,0.242,19.783,9.448,10.334,-6.663,-3.076,3.6,0.072,0.492,12,10.262,5.745,ok,USDPEN=X,wf_3,walk_forward,2009-09-19..2010-09-18,259,test,2004-09-19
USDPEN=X,half_hedged,receiver_currency_exposure,-1.073,23.562,11.781,11.781,-7.876,-3.57,0.0,0.0,0.5,0,11.781,8.216,ok,USDPEN=X,wf_4,walk_forward,2010-09-19..2011-09-18,259,test,2005-09-19
USDPEN=X,mostly_hedged,receiver_currency_exposure,-0.361,23.562,5.891,17.672,-7.876,-1.689,0.0,0.0,0.75,0,17.672,4.108,ok,USDPEN=X,wf_4,walk_forward,2010-09-19..2011-09-18,259,test,2005-09-19
USDPEN=X,regime_based,receiver_currency_exposure,-1.37,23.562,9.78,13.782,-7.876,-3.313,5.1,0.102,0.593,35,13.68,6.589,ok,USDPEN=X,wf_4,walk_forward,2010-09-19..2011-09-18,259,test,2005-09-19
USDPEN=X,no_change_in_range,receiver_currency_exposure,-1.473,23.562,8.411,15.151,-7.876,-3.196,2.2,0.044,0.656,22,15.107,5.738,ok,USDPEN=X,wf_4,walk_forward,2010-09-19..2011-09-18,259,test,2005-09-19
