corridor_id,policy_name,exposure_type,total_return_proxy,unhedged_volatility,hedged_volatility,volatility_reduction,max_drawdown_unhedged,max_drawdown_hedged,hedge_turnover,total_hedge_cost,hedge_trade_cost_pct,forward_roll_cost_pct,forward_carry_cost_pct,cost_layer,average_hedge_ratio,number_of_hedge_changes,cost_adjusted_risk_reduction,regret_proxy,status,ticker,split,oos_design,test_period,test_bars,sample,warmup_start
USDIDR=X,volatility_triggered,receiver_currency_exposure,4.636,23.3,9.151,14.149,-24.213,-7.957,2.1,1.611,0.147,0.3379,1.1262,forward_full,0.544,7,12.538,6.4,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,half_hedged,usd_liability_exposure,-2.153,23.3,11.65,11.65,-26.996,-14.167,0.0,0.0,0.0,0.0,0.0,base,0.5,0,11.65,7.762,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,half_hedged,usd_liability_exposure,-3.462,23.3,11.65,11.65,-26.996,-15.176,0.0,1.3464,0.0,0.3107,1.0357,forward_full,0.5,0,10.304,7.764,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,-0.91,23.3,5.825,17.475,-26.996,-7.249,0.0,0.0,0.0,0.0,0.0,base,0.75,0,17.475,3.881,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,-2.891,23.3,5.825,17.475,-26.996,-8.886,0.0,2.0196,0.0,0.4661,1.5536,forward_full,0.75,0,15.456,3.887,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,regime_based,usd_liability_exposure,-3.407,23.3,7.663,15.638,-26.996,-10.848,2.5,0.05,0.05,0.0,0.0,base,0.643,13,15.588,5.282,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,regime_based,usd_liability_exposure,-5.185,23.3,7.665,15.635,-26.996,-12.292,2.5,1.9073,0.175,0.3998,1.3325,forward_full,0.643,13,13.727,5.289,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,0.3,23.3,8.82,14.48,-26.996,-9.626,0.7,0.014,0.014,0.0,0.0,base,0.652,7,14.466,5.627,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,-1.481,23.3,8.822,14.479,-26.996,-11.052,0.7,1.805,0.049,0.4052,1.3508,forward_full,0.652,7,12.674,5.635,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,-6.808,23.3,9.151,14.149,-26.996,-14.155,2.1,0.042,0.042,0.0,0.0,base,0.544,7,14.107,6.408,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,-8.259,23.3,9.15,14.15,-26.996,-15.31,2.1,1.611,0.147,0.3379,1.1262,forward_full,0.544,7,12.539,6.412,ok,USDIDR=X,wf_2,walk_forward,2008-10-23..2009-10-22,261,test,2003-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,2.416,12.67,6.335,6.335,-5.426,-2.708,0.0,0.0,0.0,0.0,0.0,base,0.5,0,6.335,4.458,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,1.046,12.67,6.335,6.335,-5.426,-2.999,0.0,1.3464,0.0,0.3107,1.0357,forward_full,0.5,0,4.989,4.459,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,1.253,12.67,3.167,9.502,-5.426,-1.352,0.0,0.0,0.0,0.0,0.0,base,0.75,0,9.502,2.229,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-0.771,12.67,3.167,9.502,-5.426,-1.794,0.0,2.0196,0.0,0.4661,1.5536,forward_full,0.75,0,7.483,2.231,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,regime_based,receiver_currency_exposure,2.163,12.67,5.841,6.829,-5.426,-2.297,4.8,0.096,0.096,0.0,0.0,base,0.565,21,6.733,3.941,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,regime_based,receiver_currency_exposure,0.379,12.67,5.842,6.828,-5.426,-2.691,4.8,1.8578,0.336,0.3512,1.1706,forward_full,0.565,21,4.97,3.947,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,1.86,12.67,4.332,8.338,-5.426,-1.917,0.8,0.016,0.016,0.0,0.0,base,0.669,8,8.322,2.955,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,0.001,12.67,4.33,8.34,-5.426,-2.315,0.8,1.8574,0.056,0.4157,1.3857,forward_full,0.669,8,6.483,2.958,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,2.661,12.67,6.281,6.389,-5.426,-2.54,3.0,0.06,0.06,0.0,0.0,base,0.468,10,6.329,4.59,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,1.224,12.67,6.284,6.386,-5.426,-2.616,3.0,1.4698,0.21,0.2907,0.969,forward_full,0.468,10,4.916,4.591,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,half_hedged,usd_liability_exposure,-2.763,12.67,6.335,6.335,-9.464,-4.707,0.0,0.0,0.0,0.0,0.0,base,0.5,0,6.335,4.458,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,half_hedged,usd_liability_exposure,-4.063,12.67,6.335,6.335,-9.464,-5.649,0.0,1.3464,0.0,0.3107,1.0357,forward_full,0.5,0,4.989,4.46,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,-1.34,12.67,3.167,9.502,-9.464,-2.346,0.0,0.0,0.0,0.0,0.0,base,0.75,0,9.502,2.229,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,-3.313,12.67,3.167,9.502,-9.464,-4.0,0.0,2.0196,0.0,0.4661,1.5536,forward_full,0.75,0,7.483,2.234,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,regime_based,usd_liability_exposure,-2.648,12.67,5.842,6.828,-9.464,-4.371,4.8,0.096,0.096,0.0,0.0,base,0.565,21,6.732,3.939,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,regime_based,usd_liability_exposure,-4.349,12.67,5.842,6.828,-9.464,-5.737,4.8,1.8578,0.336,0.3512,1.1706,forward_full,0.565,21,4.97,3.94,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,-2.047,12.67,4.333,8.337,-9.464,-3.241,0.8,0.016,0.016,0.0,0.0,base,0.669,8,8.321,2.955,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,-3.835,12.67,4.335,8.335,-9.464,-4.693,0.8,1.8574,0.056,0.4157,1.3857,forward_full,0.669,8,6.478,2.958,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,-3.105,12.67,6.28,6.39,-9.464,-5.742,3.0,0.06,0.06,0.0,0.0,base,0.468,10,6.33,4.588,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,-4.461,12.67,6.278,6.392,-9.464,-6.739,3.0,1.4698,0.21,0.2907,0.969,forward_full,0.468,10,4.922,4.588,ok,USDIDR=X,wf_3,walk_forward,2009-10-23..2010-10-22,261,test,2004-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-0.827,15.893,7.947,7.947,-9.056,-4.584,0.0,0.0,0.0,0.0,0.0,base,0.5,0,7.947,5.217,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-2.143,15.893,7.947,7.947,-9.056,-4.816,0.0,1.3361,0.0,0.3083,1.0278,forward_full,0.5,0,6.611,5.214,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-0.334,15.893,3.973,11.92,-9.056,-2.306,0.0,0.0,0.0,0.0,0.0,base,0.75,0,11.92,2.609,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-2.311,15.893,3.973,11.92,-9.056,-2.927,0.0,2.0042,0.0,0.4625,1.5417,forward_full,0.75,0,9.916,2.605,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,regime_based,receiver_currency_exposure,0.67,15.893,5.674,10.219,-9.056,-3.575,4.3,0.086,0.086,0.0,0.0,base,0.615,23,10.133,3.783,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-1.183,15.893,5.676,10.217,-9.056,-3.936,4.3,1.9435,0.301,0.379,1.2635,forward_full,0.615,23,8.274,3.784,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-1.092,15.893,6.17,9.723,-9.056,-3.711,1.3,0.026,0.026,0.0,0.0,base,0.63,13,9.697,3.955,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-2.806,15.893,6.171,9.722,-9.056,-4.208,1.3,1.7738,0.091,0.3883,1.2944,forward_full,0.63,13,7.949,3.952,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,1.194,15.893,5.873,10.021,-9.056,-2.727,3.9,0.078,0.078,0.0,0.0,base,0.597,13,9.943,3.904,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-0.601,15.893,5.874,10.019,-9.056,-3.045,3.9,1.8681,0.273,0.3681,1.227,forward_full,0.597,13,8.151,3.901,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,half_hedged,usd_liability_exposure,0.184,15.893,7.947,7.947,-8.469,-4.183,0.0,0.0,0.0,0.0,0.0,base,0.5,0,7.947,5.217,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,half_hedged,usd_liability_exposure,-1.146,15.893,7.947,7.947,-8.469,-4.917,0.0,1.3361,0.0,0.3083,1.0278,forward_full,0.5,0,6.611,5.225,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,0.173,15.893,3.973,11.92,-8.469,-2.076,0.0,0.0,0.0,0.0,0.0,base,0.75,0,11.92,2.609,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,-1.815,15.893,3.973,11.92,-8.469,-3.362,0.0,2.0042,0.0,0.4625,1.5417,forward_full,0.75,0,9.916,2.622,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,regime_based,usd_liability_exposure,-1.162,15.893,5.674,10.219,-8.469,-4.477,4.3,0.086,0.086,0.0,0.0,base,0.615,23,10.133,3.781,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,regime_based,usd_liability_exposure,-2.981,15.893,5.673,10.22,-8.469,-5.69,4.3,1.9435,0.301,0.379,1.2635,forward_full,0.615,23,8.277,3.789,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,0.658,15.893,6.169,9.724,-8.469,-2.93,1.3,0.026,0.026,0.0,0.0,base,0.63,13,9.698,3.955,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,-1.086,15.893,6.168,9.725,-8.469,-3.949,1.3,1.7738,0.091,0.3883,1.2944,forward_full,0.63,13,7.952,3.965,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,-1.682,15.893,5.873,10.02,-8.469,-4.264,3.9,0.078,0.078,0.0,0.0,base,0.597,13,9.942,3.905,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,-3.426,15.893,5.872,10.021,-8.469,-5.559,3.9,1.8681,0.273,0.3681,1.227,forward_full,0.597,13,8.153,3.915,ok,USDIDR=X,wf_4,walk_forward,2010-10-23..2011-10-22,259,test,2005-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-4.423,9.547,4.774,4.774,-10.875,-5.49,0.0,0.0,0.0,0.0,0.0,base,0.5,0,4.774,2.866,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-5.701,9.547,4.774,4.774,-10.875,-6.726,0.0,1.3464,0.0,0.3107,1.0357,forward_full,0.5,0,3.427,2.879,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-2.207,9.547,2.387,7.16,-10.875,-2.757,0.0,0.0,0.0,0.0,0.0,base,0.75,0,7.16,1.433,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-4.163,9.547,2.387,7.16,-10.875,-4.658,0.0,2.0196,0.0,0.4661,1.5536,forward_full,0.75,0,5.141,1.459,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-2.249,9.547,3.647,5.9,-10.875,-2.991,2.4,0.048,0.048,0.0,0.0,base,0.607,12,5.852,2.211,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-3.948,9.547,3.65,5.897,-10.875,-4.554,2.4,1.8013,0.168,0.3769,1.2563,forward_full,0.607,12,4.095,2.231,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-3.515,9.547,3.324,6.223,-10.875,-4.38,0.6,0.012,0.012,0.0,0.0,base,0.675,6,6.211,1.919,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-5.283,9.547,3.327,6.22,-10.875,-6.097,0.6,1.861,0.042,0.4198,1.3992,forward_full,0.675,6,4.359,1.941,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-2.484,9.547,4.731,4.816,-10.875,-3.547,1.8,0.036,0.036,0.0,0.0,base,0.471,6,4.78,2.872,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-3.801,9.547,4.738,4.809,-10.875,-4.705,1.8,1.395,0.126,0.2929,0.9762,forward_full,0.471,6,3.414,2.887,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,half_hedged,usd_liability_exposure,4.381,9.547,4.774,4.774,-3.683,-1.848,0.0,0.0,0.0,0.0,0.0,base,0.5,0,4.774,2.866,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,half_hedged,usd_liability_exposure,2.985,9.547,4.774,4.774,-3.683,-1.949,0.0,1.3464,0.0,0.3107,1.0357,forward_full,0.5,0,3.427,2.868,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,2.197,9.547,2.387,7.16,-3.683,-0.925,0.0,0.0,0.0,0.0,0.0,base,0.75,0,7.16,1.433,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,0.154,9.547,2.387,7.16,-3.683,-1.239,0.0,2.0196,0.0,0.4661,1.5536,forward_full,0.75,0,5.141,1.441,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,regime_based,usd_liability_exposure,2.062,9.547,3.647,5.9,-3.683,-1.964,2.4,0.048,0.048,0.0,0.0,base,0.607,12,5.852,2.211,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,regime_based,usd_liability_exposure,0.289,9.547,3.644,5.903,-3.683,-2.162,2.4,1.8013,0.168,0.3769,1.2563,forward_full,0.607,12,4.102,2.216,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,3.499,9.547,3.321,6.226,-3.683,-1.37,0.6,0.012,0.012,0.0,0.0,base,0.675,6,6.214,1.919,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,1.604,9.547,3.318,6.229,-3.683,-1.522,0.6,1.861,0.042,0.4198,1.3992,forward_full,0.675,6,4.368,1.924,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,2.237,9.547,4.728,4.819,-3.683,-2.342,1.8,0.036,0.036,0.0,0.0,base,0.471,6,4.783,2.87,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,0.857,9.547,4.722,4.825,-3.683,-2.559,1.8,1.395,0.126,0.2929,0.9762,forward_full,0.471,6,3.43,2.87,ok,USDIDR=X,wf_5,walk_forward,2011-10-23..2012-10-22,261,test,2006-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-8.898,16.862,8.431,8.431,-19.671,-10.176,0.0,0.0,0.0,0.0,0.0,base,0.5,0,8.431,3.872,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-10.108,16.862,8.431,8.431,-19.671,-11.236,0.0,1.3361,0.0,0.3083,1.0278,forward_full,0.5,0,7.095,3.899,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-4.465,16.862,4.215,12.646,-19.671,-5.173,0.0,0.0,0.0,0.0,0.0,base,0.75,0,12.646,1.936,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-6.361,16.862,4.215,12.646,-19.671,-6.846,0.0,2.0042,0.0,0.4625,1.5417,forward_full,0.75,0,10.642,1.981,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-6.295,16.862,5.454,11.408,-19.671,-7.168,5.0,0.1,0.1,0.0,0.0,base,0.542,22,11.308,2.796,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-7.873,16.862,5.453,11.408,-19.671,-8.569,5.0,1.7975,0.35,0.334,1.1135,forward_full,0.542,22,9.611,2.831,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-7.015,16.862,6.687,10.175,-19.671,-8.091,0.6,0.012,0.012,0.0,0.0,base,0.63,6,10.163,3.01,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-8.596,16.862,6.686,10.176,-19.671,-9.477,0.6,1.7258,0.042,0.3886,1.2952,forward_full,0.63,6,8.45,3.046,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-5.631,16.862,5.465,11.397,-19.671,-6.743,2.4,0.048,0.048,0.0,0.0,base,0.562,8,11.349,2.766,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,volatility_triggered,receiver_currency_exposure,-7.15,16.862,5.462,11.4,-19.671,-8.074,2.4,1.6702,0.168,0.3467,1.1556,forward_full,0.562,8,9.73,2.799,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,half_hedged,usd_liability_exposure,8.968,16.862,8.431,8.431,-6.873,-3.393,0.0,0.0,0.0,0.0,0.0,base,0.5,0,8.431,3.872,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,half_hedged,usd_liability_exposure,7.522,16.862,8.431,8.431,-6.873,-3.463,0.0,1.3361,0.0,0.3083,1.0278,forward_full,0.5,0,7.095,3.859,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,4.483,16.862,4.215,12.646,-6.873,-1.685,0.0,0.0,0.0,0.0,0.0,base,0.75,0,12.646,1.936,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,mostly_hedged,usd_liability_exposure,2.41,16.862,4.215,12.646,-6.873,-1.791,0.0,2.0042,0.0,0.4625,1.5417,forward_full,0.75,0,10.642,1.926,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,regime_based,usd_liability_exposure,6.18,16.862,5.456,11.406,-6.873,-2.025,5.0,0.1,0.1,0.0,0.0,base,0.542,22,11.306,2.795,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,regime_based,usd_liability_exposure,4.393,16.862,5.458,11.404,-6.873,-2.124,5.0,1.7975,0.35,0.334,1.1135,forward_full,0.542,22,9.606,2.788,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,7.026,16.862,6.688,10.174,-6.873,-2.707,0.6,0.012,0.012,0.0,0.0,base,0.63,6,10.162,3.01,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,no_change_in_range,usd_liability_exposure,5.207,16.862,6.689,10.172,-6.873,-2.791,0.6,1.7258,0.042,0.3886,1.2952,forward_full,0.63,6,8.447,2.996,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,5.541,16.862,5.468,11.393,-6.873,-2.025,2.4,0.048,0.048,0.0,0.0,base,0.562,8,11.345,2.766,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,volatility_triggered,usd_liability_exposure,3.842,16.862,5.472,11.39,-6.873,-2.124,2.4,1.6702,0.168,0.3467,1.1556,forward_full,0.562,8,9.719,2.753,ok,USDIDR=X,wf_6,walk_forward,2012-10-23..2013-10-22,259,test,2007-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-6.441,31.091,15.545,15.545,-27.371,-13.887,0.0,0.0,0.0,0.0,0.0,base,0.5,0,15.545,5.608,ok,USDIDR=X,wf_7,walk_forward,2013-10-23..2014-10-22,261,test,2008-10-23
USDIDR=X,half_hedged,receiver_currency_exposure,-7.693,31.091,15.545,15.545,-27.371,-14.895,0.0,1.3464,0.0,0.3107,1.0357,forward_full,0.5,0,14.199,5.614,ok,USDIDR=X,wf_7,walk_forward,2013-10-23..2014-10-22,261,test,2008-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-2.969,31.091,7.773,23.318,-27.371,-6.969,0.0,0.0,0.0,0.0,0.0,base,0.75,0,23.318,2.804,ok,USDIDR=X,wf_7,walk_forward,2013-10-23..2014-10-22,261,test,2008-10-23
USDIDR=X,mostly_hedged,receiver_currency_exposure,-4.91,31.091,7.773,23.318,-27.371,-8.596,0.0,2.0196,0.0,0.4661,1.5536,forward_full,0.75,0,21.299,2.814,ok,USDIDR=X,wf_7,walk_forward,2013-10-23..2014-10-22,261,test,2008-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-8.862,31.091,13.708,17.382,-27.371,-13.445,5.1,0.102,0.102,0.0,0.0,base,0.589,19,17.28,4.607,ok,USDIDR=X,wf_7,walk_forward,2013-10-23..2014-10-22,261,test,2008-10-23
USDIDR=X,regime_based,receiver_currency_exposure,-10.525,31.091,13.703,17.388,-27.371,-14.714,5.1,1.9438,0.357,0.3662,1.2206,forward_full,0.589,19,15.444,4.618,ok,USDIDR=X,wf_7,walk_forward,2013-10-23..2014-10-22,261,test,2008-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-4.787,31.091,12.273,18.818,-27.371,-11.02,0.3,0.006,0.006,0.0,0.0,base,0.682,3,18.812,3.965,ok,USDIDR=X,wf_7,walk_forward,2013-10-23..2014-10-22,261,test,2008-10-23
USDIDR=X,no_change_in_range,receiver_currency_exposure,-6.534,31.091,12.271,18.819,-27.371,-12.455,0.3,1.8575,0.021,0.4238,1.4127,forward_full,0.682,3,16.962,3.973,ok,USDIDR=X,wf_7,walk_forward,2013-10-23..2014-10-22,261,test,2008-10-23
