ticker,split,exposure_type,oos_design,test_period,cost_layer,no_change_cost_adj_risk_reduction,regime_based_cost_adj_risk_reduction,no_change_turnover,regime_based_turnover,no_change_wins_cost_adj,turnover_reduction_pct,no_change_wins_turnover
USDIDR=X,wf_7,receiver_currency_exposure,walk_forward,2013-10-23..2014-10-22,forward_full,16.962,15.444,0.3,5.1,True,94.12,True
USDIDR=X,wf_7,usd_liability_exposure,walk_forward,2013-10-23..2014-10-22,base,18.81,17.277,0.3,5.1,True,94.12,True
USDIDR=X,wf_7,usd_liability_exposure,walk_forward,2013-10-23..2014-10-22,forward_full,16.957,15.429,0.3,5.1,True,94.12,True
USDIDR=X,wf_8,receiver_currency_exposure,walk_forward,2014-10-23..2015-10-22,base,6.543,6.845,1.5,2.8,False,46.43,True
USDIDR=X,wf_8,receiver_currency_exposure,walk_forward,2014-10-23..2015-10-22,forward_full,4.725,5.008,1.5,2.8,False,46.43,True
USDIDR=X,wf_8,usd_liability_exposure,walk_forward,2014-10-23..2015-10-22,base,6.542,6.842,1.5,2.8,False,46.43,True
USDIDR=X,wf_8,usd_liability_exposure,walk_forward,2014-10-23..2015-10-22,forward_full,4.721,4.997,1.5,2.8,False,46.43,True
USDIDR=X,wf_9,receiver_currency_exposure,walk_forward,2015-10-23..2016-10-22,base,6.238,5.651,0.7,4.6,True,84.78,True
USDIDR=X,wf_9,receiver_currency_exposure,walk_forward,2015-10-23..2016-10-22,forward_full,4.408,3.823,0.7,4.6,True,84.78,True
USDIDR=X,wf_9,usd_liability_exposure,walk_forward,2015-10-23..2016-10-22,base,6.239,5.647,0.7,4.6,True,84.78,True
USDIDR=X,wf_9,usd_liability_exposure,walk_forward,2015-10-23..2016-10-22,forward_full,4.409,3.813,0.7,4.6,True,84.78,True
USDIDR=X,wf_10,receiver_currency_exposure,walk_forward,2016-10-23..2017-10-22,base,4.553,2.842,0.2,2.6,True,92.31,True
USDIDR=X,wf_10,receiver_currency_exposure,walk_forward,2016-10-23..2017-10-22,forward_full,2.699,1.582,0.2,2.6,True,92.31,True
USDIDR=X,wf_10,usd_liability_exposure,walk_forward,2016-10-23..2017-10-22,base,4.553,2.848,0.2,2.6,True,92.31,True
USDIDR=X,wf_10,usd_liability_exposure,walk_forward,2016-10-23..2017-10-22,forward_full,2.7,1.605,0.2,2.6,True,92.31,True
USDIDR=X,wf_11,receiver_currency_exposure,walk_forward,2017-10-23..2018-10-22,base,4.324,4.606,0.3,2.1,False,85.71,True
USDIDR=X,wf_11,receiver_currency_exposure,walk_forward,2017-10-23..2018-10-22,forward_full,2.594,2.86,0.3,2.1,False,85.71,True
USDIDR=X,wf_11,usd_liability_exposure,walk_forward,2017-10-23..2018-10-22,base,4.324,4.605,0.3,2.1,False,85.71,True
USDIDR=X,wf_11,usd_liability_exposure,walk_forward,2017-10-23..2018-10-22,forward_full,2.592,2.859,0.3,2.1,False,85.71,True
USDIDR=X,wf_12,receiver_currency_exposure,walk_forward,2018-10-23..2019-10-22,base,5.17,4.393,2.3,5.8,True,60.34,True
USDIDR=X,wf_12,receiver_currency_exposure,walk_forward,2018-10-23..2019-10-22,forward_full,3.276,2.576,2.3,5.8,True,60.34,True
USDIDR=X,wf_12,usd_liability_exposure,walk_forward,2018-10-23..2019-10-22,base,5.171,4.388,2.3,5.8,True,60.34,True
USDIDR=X,wf_12,usd_liability_exposure,walk_forward,2018-10-23..2019-10-22,forward_full,3.278,2.555,2.3,5.8,True,60.34,True
USDIDR=X,wf_13,receiver_currency_exposure,walk_forward,2019-10-23..2020-10-22,base,11.727,12.694,0.6,2.8,False,78.57,True
USDIDR=X,wf_13,receiver_currency_exposure,walk_forward,2019-10-23..2020-10-22,forward_full,9.997,10.78,0.6,2.8,False,78.57,True
USDIDR=X,wf_13,usd_liability_exposure,walk_forward,2019-10-23..2020-10-22,base,11.727,12.695,0.6,2.8,False,78.57,True
USDIDR=X,wf_13,usd_liability_exposure,walk_forward,2019-10-23..2020-10-22,forward_full,9.997,10.785,0.6,2.8,False,78.57,True
USDIDR=X,wf_14,receiver_currency_exposure,walk_forward,2020-10-23..2021-10-22,base,6.841,5.439,0.0,3.3,True,100.0,True
USDIDR=X,wf_14,receiver_currency_exposure,walk_forward,2020-10-23..2021-10-22,forward_full,4.956,3.786,0.0,3.3,True,100.0,True
USDIDR=X,wf_14,usd_liability_exposure,walk_forward,2020-10-23..2021-10-22,base,6.841,5.439,0.0,3.3,True,100.0,True
USDIDR=X,wf_14,usd_liability_exposure,walk_forward,2020-10-23..2021-10-22,forward_full,4.956,3.784,0.0,3.3,True,100.0,True
USDIDR=X,wf_15,receiver_currency_exposure,walk_forward,2021-10-23..2022-10-22,base,3.73,2.626,1.1,3.7,True,70.27,True
USDIDR=X,wf_15,receiver_currency_exposure,walk_forward,2021-10-23..2022-10-22,forward_full,1.838,1.143,1.1,3.7,True,70.27,True
USDIDR=X,wf_15,usd_liability_exposure,walk_forward,2021-10-23..2022-10-22,base,3.73,2.625,1.1,3.7,True,70.27,True
USDIDR=X,wf_15,usd_liability_exposure,walk_forward,2021-10-23..2022-10-22,forward_full,1.835,1.137,1.1,3.7,True,70.27,True
USDIDR=X,wf_16,receiver_currency_exposure,walk_forward,2022-10-23..2023-10-22,base,4.452,4.292,1.1,3.5,True,68.57,True
USDIDR=X,wf_16,receiver_currency_exposure,walk_forward,2022-10-23..2023-10-22,forward_full,2.658,2.464,1.1,3.5,True,68.57,True
USDIDR=X,wf_16,usd_liability_exposure,walk_forward,2022-10-23..2023-10-22,base,4.45,4.29,1.1,3.5,True,68.57,True
USDIDR=X,wf_16,usd_liability_exposure,walk_forward,2022-10-23..2023-10-22,forward_full,2.653,2.459,1.1,3.5,True,68.57,True
USDIDR=X,wf_17,receiver_currency_exposure,walk_forward,2023-10-23..2024-10-22,base,5.298,5.286,1.5,3.9,True,61.54,True
USDIDR=X,wf_17,receiver_currency_exposure,walk_forward,2023-10-23..2024-10-22,forward_full,3.482,3.417,1.5,3.9,True,61.54,True
USDIDR=X,wf_17,usd_liability_exposure,walk_forward,2023-10-23..2024-10-22,base,5.297,5.287,1.5,3.9,True,61.54,True
USDIDR=X,wf_17,usd_liability_exposure,walk_forward,2023-10-23..2024-10-22,forward_full,3.48,3.415,1.5,3.9,True,61.54,True
USDIDR=X,wf_18,receiver_currency_exposure,walk_forward,2024-10-23..2025-10-22,base,8.874,9.93,1.7,4.1,False,58.54,True
USDIDR=X,wf_18,receiver_currency_exposure,walk_forward,2024-10-23..2025-10-22,forward_full,7.046,8.094,1.7,4.1,False,58.54,True
USDIDR=X,wf_18,usd_liability_exposure,walk_forward,2024-10-23..2025-10-22,base,8.872,9.927,1.7,4.1,False,58.54,True
USDIDR=X,wf_18,usd_liability_exposure,walk_forward,2024-10-23..2025-10-22,forward_full,7.039,8.084,1.7,4.1,False,58.54,True
USDIDR=X,wf_19,receiver_currency_exposure,walk_forward,2025-10-23..2026-05-22,base,5.039,5.494,0.5,1.1,False,54.55,True
USDIDR=X,wf_19,receiver_currency_exposure,walk_forward,2025-10-23..2026-05-22,forward_full,3.981,4.502,0.5,1.1,False,54.55,True
USDIDR=X,wf_19,usd_liability_exposure,walk_forward,2025-10-23..2026-05-22,base,5.038,5.492,0.5,1.1,False,54.55,True
USDIDR=X,wf_19,usd_liability_exposure,walk_forward,2025-10-23..2026-05-22,forward_full,3.974,4.495,0.5,1.1,False,54.55,True
USDPEN=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,11.029,10.337,4.0,14.1,True,71.63,True
USDPEN=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,6.534,5.841,4.0,14.1,True,71.63,True
USDPEN=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,11.029,10.336,4.0,14.1,True,71.63,True
USDPEN=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,6.535,5.84,4.0,14.1,True,71.63,True
USDPEN=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,13.384,12.46,5.6,18.4,True,69.57,True
USDPEN=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,8.863,7.562,5.6,18.4,True,69.57,True
USDPEN=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,13.385,12.463,5.6,18.4,True,69.57,True
USDPEN=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,8.863,7.572,5.6,18.4,True,69.57,True
USDPEN=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,15.118,13.816,1.8,5.4,True,66.67,True
USDPEN=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,13.09,11.775,1.8,5.4,True,66.67,True
USDPEN=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,15.117,13.815,1.8,5.4,True,66.67,True
USDPEN=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,13.086,11.767,1.8,5.4,True,66.67,True
USDPEN=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-19..2007-09-18,base,12.618,8.398,0.5,6.6,True,92.42,True
USDPEN=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-19..2007-09-18,forward_full,11.104,6.962,0.5,6.6,True,92.42,True
USDPEN=X,wf_0,usd_liability_exposure,walk_forward,2006-09-19..2007-09-18,base,12.619,8.404,0.5,6.6,True,92.42,True
USDPEN=X,wf_0,usd_liability_exposure,walk_forward,2006-09-19..2007-09-18,forward_full,11.107,6.984,0.5,6.6,True,92.42,True
USDPEN=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-19..2008-09-18,base,11.765,12.69,1.1,3.2,False,65.62,True
USDPEN=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-19..2008-09-18,forward_full,10.31,11.136,1.1,3.2,False,65.62,True
USDPEN=X,wf_1,usd_liability_exposure,walk_forward,2007-09-19..2008-09-18,base,11.764,12.69,1.1,3.2,False,65.62,True
USDPEN=X,wf_1,usd_liability_exposure,walk_forward,2007-09-19..2008-09-18,forward_full,10.307,11.136,1.1,3.2,False,65.62,True
USDPEN=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-19..2009-09-18,base,14.266,14.081,1.1,2.9,True,62.07,True
USDPEN=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-19..2009-09-18,forward_full,12.792,12.622,1.1,2.9,True,62.07,True
USDPEN=X,wf_2,usd_liability_exposure,walk_forward,2008-09-19..2009-09-18,base,14.265,14.083,1.1,2.9,True,62.07,True
USDPEN=X,wf_2,usd_liability_exposure,walk_forward,2008-09-19..2009-09-18,forward_full,12.788,12.629,1.1,2.9,True,62.07,True
USDPEN=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-19..2010-09-18,base,13.314,9.85,1.2,6.0,True,80.0,True
USDPEN=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-19..2010-09-18,forward_full,11.778,8.422,1.2,6.0,True,80.0,True
USDPEN=X,wf_3,usd_liability_exposure,walk_forward,2009-09-19..2010-09-18,base,13.314,9.851,1.2,6.0,True,80.0,True
USDPEN=X,wf_3,usd_liability_exposure,walk_forward,2009-09-19..2010-09-18,forward_full,11.778,8.427,1.2,6.0,True,80.0,True
USDPEN=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-19..2011-09-18,base,15.107,13.68,2.2,5.1,True,56.86,True
USDPEN=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-19..2011-09-18,forward_full,13.581,12.145,2.2,5.1,True,56.86,True
USDPEN=X,wf_4,usd_liability_exposure,walk_forward,2010-09-19..2011-09-18,base,15.106,13.682,2.2,5.1,True,56.86,True
USDPEN=X,wf_4,usd_liability_exposure,walk_forward,2010-09-19..2011-09-18,forward_full,13.579,12.149,2.2,5.1,True,56.86,True
USDPEN=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-19..2012-09-18,base,13.765,9.678,1.0,5.3,True,81.13,True
USDPEN=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-19..2012-09-18,forward_full,12.225,8.266,1.0,5.3,True,81.13,True
USDPEN=X,wf_5,usd_liability_exposure,walk_forward,2011-09-19..2012-09-18,base,13.766,9.677,1.0,5.3,True,81.13,True
USDPEN=X,wf_5,usd_liability_exposure,walk_forward,2011-09-19..2012-09-18,forward_full,12.226,8.262,1.0,5.3,True,81.13,True
USDPEN=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-19..2013-09-18,base,10.425,9.84,1.0,3.6,True,72.22,True
USDPEN=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-19..2013-09-18,forward_full,8.938,8.381,1.0,3.6,True,72.22,True
USDPEN=X,wf_6,usd_liability_exposure,walk_forward,2012-09-19..2013-09-18,base,10.426,9.843,1.0,3.6,True,72.22,True
USDPEN=X,wf_6,usd_liability_exposure,walk_forward,2012-09-19..2013-09-18,forward_full,8.941,8.388,1.0,3.6,True,72.22,True
USDPEN=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-19..2014-09-18,base,11.755,9.514,0.4,5.0,True,92.0,True
USDPEN=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-19..2014-09-18,forward_full,10.337,8.141,0.4,5.0,True,92.0,True
USDPEN=X,wf_7,usd_liability_exposure,walk_forward,2013-09-19..2014-09-18,base,11.755,9.513,0.4,5.0,True,92.0,True
USDPEN=X,wf_7,usd_liability_exposure,walk_forward,2013-09-19..2014-09-18,forward_full,10.337,8.136,0.4,5.0,True,92.0,True
USDPEN=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-19..2015-09-18,base,12.274,11.768,1.4,2.0,True,30.0,True
USDPEN=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-19..2015-09-18,forward_full,10.747,10.307,1.4,2.0,True,30.0,True
USDPEN=X,wf_8,usd_liability_exposure,walk_forward,2014-09-19..2015-09-18,base,12.274,11.765,1.4,2.0,True,30.0,True
USDPEN=X,wf_8,usd_liability_exposure,walk_forward,2014-09-19..2015-09-18,forward_full,10.745,10.296,1.4,2.0,True,30.0,True
USDPEN=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-19..2016-09-18,base,13.552,13.405,2.0,5.6,True,64.29,True
USDPEN=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-19..2016-09-18,forward_full,12.059,11.753,2.0,5.6,True,64.29,True
USDPEN=X,wf_9,usd_liability_exposure,walk_forward,2015-09-19..2016-09-18,base,13.552,13.402,2.0,5.6,True,64.29,True
USDPEN=X,wf_9,usd_liability_exposure,walk_forward,2015-09-19..2016-09-18,forward_full,12.063,11.741,2.0,5.6,True,64.29,True
USDPEN=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-19..2017-09-18,base,15.293,13.426,1.8,8.1,True,77.78,True
USDPEN=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-19..2017-09-18,forward_full,13.794,11.753,1.8,8.1,True,77.78,True
USDPEN=X,wf_10,usd_liability_exposure,walk_forward,2016-09-19..2017-09-18,base,15.294,13.428,1.8,8.1,True,77.78,True
USDPEN=X,wf_10,usd_liability_exposure,walk_forward,2016-09-19..2017-09-18,forward_full,13.797,11.757,1.8,8.1,True,77.78,True
USDPEN=X,wf_11,receiver_currency_exposure,walk_forward,2017-09-19..2018-09-18,base,11.397,7.316,0.0,5.3,True,100.0,True
USDPEN=X,wf_11,receiver_currency_exposure,walk_forward,2017-09-19..2018-09-18,forward_full,9.88,5.968,0.0,5.3,True,100.0,True
USDPEN=X,wf_11,usd_liability_exposure,walk_forward,2017-09-19..2018-09-18,base,11.397,7.317,0.0,5.3,True,100.0,True
USDPEN=X,wf_11,usd_liability_exposure,walk_forward,2017-09-19..2018-09-18,forward_full,9.88,5.974,0.0,5.3,True,100.0,True
USDPEN=X,wf_12,receiver_currency_exposure,walk_forward,2018-09-19..2019-09-18,base,9.965,9.663,1.5,4.5,True,66.67,True
USDPEN=X,wf_12,receiver_currency_exposure,walk_forward,2018-09-19..2019-09-18,forward_full,8.457,8.179,1.5,4.5,True,66.67,True
USDPEN=X,wf_12,usd_liability_exposure,walk_forward,2018-09-19..2019-09-18,base,9.963,9.665,1.5,4.5,True,66.67,True
USDPEN=X,wf_12,usd_liability_exposure,walk_forward,2018-09-19..2019-09-18,forward_full,8.451,8.185,1.5,4.5,True,66.67,True
USDPEN=X,wf_13,receiver_currency_exposure,walk_forward,2019-09-19..2020-09-18,base,12.724,12.152,1.4,6.4,True,78.12,True
USDPEN=X,wf_13,receiver_currency_exposure,walk_forward,2019-09-19..2020-09-18,forward_full,11.204,10.596,1.4,6.4,True,78.12,True
USDPEN=X,wf_13,usd_liability_exposure,walk_forward,2019-09-19..2020-09-18,base,12.725,12.15,1.4,6.4,True,78.12,True
USDPEN=X,wf_13,usd_liability_exposure,walk_forward,2019-09-19..2020-09-18,forward_full,11.208,10.591,1.4,6.4,True,78.12,True
USDPEN=X,wf_14,receiver_currency_exposure,walk_forward,2020-09-19..2021-09-18,base,10.521,10.058,1.3,2.9,True,55.17,True
USDPEN=X,wf_14,receiver_currency_exposure,walk_forward,2020-09-19..2021-09-18,forward_full,9.062,8.613,1.3,2.9,True,55.17,True
USDPEN=X,wf_14,usd_liability_exposure,walk_forward,2020-09-19..2021-09-18,base,10.523,10.059,1.3,2.9,True,55.17,True
USDPEN=X,wf_14,usd_liability_exposure,walk_forward,2020-09-19..2021-09-18,forward_full,9.067,8.614,1.3,2.9,True,55.17,True
USDPEN=X,wf_15,receiver_currency_exposure,walk_forward,2021-09-19..2022-09-18,base,10.706,9.907,1.1,5.2,True,78.85,True
USDPEN=X,wf_15,receiver_currency_exposure,walk_forward,2021-09-19..2022-09-18,forward_full,9.209,8.335,1.1,5.2,True,78.85,True
USDPEN=X,wf_15,usd_liability_exposure,walk_forward,2021-09-19..2022-09-18,base,10.706,9.91,1.1,5.2,True,78.85,True
USDPEN=X,wf_15,usd_liability_exposure,walk_forward,2021-09-19..2022-09-18,forward_full,9.21,8.342,1.1,5.2,True,78.85,True
USDPEN=X,wf_16,receiver_currency_exposure,walk_forward,2022-09-19..2023-09-18,base,13.553,13.251,2.1,4.8,True,56.25,True
USDPEN=X,wf_16,receiver_currency_exposure,walk_forward,2022-09-19..2023-09-18,forward_full,12.055,11.656,2.1,4.8,True,56.25,True
USDPEN=X,wf_16,usd_liability_exposure,walk_forward,2022-09-19..2023-09-18,base,13.553,13.25,2.1,4.8,True,56.25,True
USDPEN=X,wf_16,usd_liability_exposure,walk_forward,2022-09-19..2023-09-18,forward_full,12.055,11.649,2.1,4.8,True,56.25,True
USDPEN=X,wf_17,receiver_currency_exposure,walk_forward,2023-09-19..2024-09-18,base,14.749,14.543,2.5,7.8,True,67.95,True
USDPEN=X,wf_17,receiver_currency_exposure,walk_forward,2023-09-19..2024-09-18,forward_full,13.214,12.788,2.5,7.8,True,67.95,True
USDPEN=X,wf_17,usd_liability_exposure,walk_forward,2023-09-19..2024-09-18,base,14.75,14.55,2.5,7.8,True,67.95,True
USDPEN=X,wf_17,usd_liability_exposure,walk_forward,2023-09-19..2024-09-18,forward_full,13.215,12.815,2.5,7.8,True,67.95,True
USDPEN=X,wf_18,receiver_currency_exposure,walk_forward,2024-09-19..2025-09-18,base,14.883,13.046,0.8,5.3,True,84.91,True
USDPEN=X,wf_18,receiver_currency_exposure,walk_forward,2024-09-19..2025-09-18,forward_full,13.425,11.547,0.8,5.3,True,84.91,True
USDPEN=X,wf_18,usd_liability_exposure,walk_forward,2024-09-19..2025-09-18,base,14.881,13.044,0.8,5.3,True,84.91,True
USDPEN=X,wf_18,usd_liability_exposure,walk_forward,2024-09-19..2025-09-18,forward_full,13.42,11.54,0.8,5.3,True,84.91,True
USDPEN=X,wf_19,receiver_currency_exposure,walk_forward,2025-09-19..2026-05-22,base,14.852,13.11,1.1,2.3,True,52.17,True
USDPEN=X,wf_19,receiver_currency_exposure,walk_forward,2025-09-19..2026-05-22,forward_full,13.849,12.142,1.1,2.3,True,52.17,True
USDPEN=X,wf_19,usd_liability_exposure,walk_forward,2025-09-19..2026-05-22,base,14.852,13.11,1.1,2.3,True,52.17,True
USDPEN=X,wf_19,usd_liability_exposure,walk_forward,2025-09-19..2026-05-22,forward_full,13.848,12.142,1.1,2.3,True,52.17,True
GBPUSD=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,5.548,5.156,4.2,11.6,True,63.79,True
GBPUSD=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,4.967,4.474,4.2,11.6,True,63.79,True
GBPUSD=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,5.549,5.156,4.2,11.6,True,63.79,True
GBPUSD=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,4.967,4.474,4.2,11.6,True,63.79,True
GBPUSD=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,5.726,5.519,3.9,11.7,True,66.67,True
GBPUSD=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,5.155,4.829,3.9,11.7,True,66.67,True
GBPUSD=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,5.726,5.519,3.9,11.7,True,66.67,True
GBPUSD=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,5.156,4.829,3.9,11.7,True,66.67,True
GBPUSD=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,4.721,4.423,1.4,6.0,True,76.67,True
GBPUSD=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,4.469,4.095,1.4,6.0,True,76.67,True
GBPUSD=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,4.721,4.425,1.4,6.0,True,76.67,True
GBPUSD=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,4.469,4.1,1.4,6.0,True,76.67,True
GBPUSD=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,base,8.39,7.009,0.4,3.4,True,88.24,True
GBPUSD=X,wf_0,receiver_currency_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,8.208,6.796,0.4,3.4,True,88.24,True
GBPUSD=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,base,8.39,7.007,0.4,3.4,True,88.24,True
GBPUSD=X,wf_0,usd_liability_exposure,walk_forward,2009-03-19..2010-03-18,forward_full,8.209,6.792,0.4,3.4,True,88.24,True
GBPUSD=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,base,6.341,5.407,1.2,4.8,True,75.0,True
GBPUSD=X,wf_1,receiver_currency_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,6.147,5.163,1.2,4.8,True,75.0,True
GBPUSD=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,base,6.343,5.413,1.2,4.8,True,75.0,True
GBPUSD=X,wf_1,usd_liability_exposure,walk_forward,2010-03-19..2011-03-18,forward_full,6.151,5.175,1.2,4.8,True,75.0,True
GBPUSD=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,base,5.405,4.555,1.7,5.9,True,71.19,True
GBPUSD=X,wf_2,receiver_currency_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,5.206,4.293,1.7,5.9,True,71.19,True
GBPUSD=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,base,5.405,4.555,1.7,5.9,True,71.19,True
GBPUSD=X,wf_2,usd_liability_exposure,walk_forward,2011-03-19..2012-03-18,forward_full,5.205,4.293,1.7,5.9,True,71.19,True
GBPUSD=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,base,4.243,3.85,0.8,4.0,True,80.0,True
GBPUSD=X,wf_3,receiver_currency_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,4.058,3.623,0.8,4.0,True,80.0,True
GBPUSD=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,base,4.244,3.852,0.8,4.0,True,80.0,True
GBPUSD=X,wf_3,usd_liability_exposure,walk_forward,2012-03-19..2013-03-18,forward_full,4.061,3.627,0.8,4.0,True,80.0,True
GBPUSD=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,base,4.581,4.337,1.5,4.5,True,66.67,True
GBPUSD=X,wf_4,receiver_currency_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,4.39,4.092,1.5,4.5,True,66.67,True
GBPUSD=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,base,4.583,4.339,1.5,4.5,True,66.67,True
GBPUSD=X,wf_4,usd_liability_exposure,walk_forward,2013-03-19..2014-03-18,forward_full,4.392,4.095,1.5,4.5,True,66.67,True
GBPUSD=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,base,3.951,3.826,0.1,2.4,True,95.83,True
GBPUSD=X,wf_5,receiver_currency_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,3.789,3.628,0.1,2.4,True,95.83,True
GBPUSD=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,base,3.951,3.823,0.1,2.4,True,95.83,True
GBPUSD=X,wf_5,usd_liability_exposure,walk_forward,2014-03-19..2015-03-18,forward_full,3.788,3.622,0.1,2.4,True,95.83,True
GBPUSD=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,base,5.35,5.128,1.0,3.3,True,69.7,True
GBPUSD=X,wf_6,receiver_currency_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,5.166,4.91,1.0,3.3,True,69.7,True
GBPUSD=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,base,5.352,5.132,1.0,3.3,True,69.7,True
GBPUSD=X,wf_6,usd_liability_exposure,walk_forward,2015-03-19..2016-03-18,forward_full,5.169,4.919,1.0,3.3,True,69.7,True
GBPUSD=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,base,8.184,7.083,0.9,6.1,True,85.25,True
GBPUSD=X,wf_7,receiver_currency_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,8.007,6.814,0.9,6.1,True,85.25,True
GBPUSD=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,base,8.184,7.077,0.9,6.1,True,85.25,True
GBPUSD=X,wf_7,usd_liability_exposure,walk_forward,2016-03-19..2017-03-18,forward_full,8.006,6.802,0.9,6.1,True,85.25,True
GBPUSD=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,base,5.344,4.315,1.2,4.6,True,73.91,True
GBPUSD=X,wf_8,receiver_currency_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,5.153,4.085,1.2,4.6,True,73.91,True
GBPUSD=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,base,5.346,4.312,1.2,4.6,True,73.91,True
GBPUSD=X,wf_8,usd_liability_exposure,walk_forward,2017-03-19..2018-03-18,forward_full,5.156,4.077,1.2,4.6,True,73.91,True
GBPUSD=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,base,5.413,5.219,2.1,5.1,True,58.82,True
GBPUSD=X,wf_9,receiver_currency_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,5.21,4.962,2.1,5.1,True,58.82,True
GBPUSD=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,base,5.412,5.22,2.1,5.1,True,58.82,True
GBPUSD=X,wf_9,usd_liability_exposure,walk_forward,2018-03-19..2019-03-18,forward_full,5.208,4.964,2.1,5.1,True,58.82,True
