ticker,split,exposure_type,oos_design,test_period,cost_layer,no_change_cost_adj,half_cost_adj,no_change_turnover,half_turnover,no_change_wins_cost_adj,turnover_reduction_pct,static_benchmark,mostly_cost_adj,mostly_turnover
USDIDR=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,0.066,,4.3,,False,,mostly_hedged,0.794,0.0
USDIDR=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,5.563,,4.3,,False,,mostly_hedged,6.845,0.0
USDIDR=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,0.065,,4.3,,False,,mostly_hedged,0.794,0.0
USDIDR=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,6.38,,1.6,,False,,mostly_hedged,7.812,0.0
USDIDR=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,3.846,,1.6,,False,,mostly_hedged,5.042,0.0
USDIDR=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,6.377,,1.6,,False,,mostly_hedged,7.812,0.0
USDIDR=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,3.836,,1.6,,False,,mostly_hedged,5.042,0.0
USDIDR=X,wf_0,receiver_currency_exposure,walk_forward,2006-10-23..2007-10-22,base,4.258,,0.9,,False,,mostly_hedged,5.097,0.0
USDIDR=X,wf_0,receiver_currency_exposure,walk_forward,2006-10-23..2007-10-22,forward_full,2.46,,0.9,,False,,mostly_hedged,3.086,0.0
USDIDR=X,wf_0,usd_liability_exposure,walk_forward,2006-10-23..2007-10-22,base,4.258,,0.9,,False,,mostly_hedged,5.097,0.0
USDIDR=X,wf_0,usd_liability_exposure,walk_forward,2006-10-23..2007-10-22,forward_full,2.459,,0.9,,False,,mostly_hedged,3.086,0.0
USDIDR=X,wf_1,receiver_currency_exposure,walk_forward,2007-10-23..2008-10-22,base,7.672,,1.4,,False,,mostly_hedged,9.514,0.0
USDIDR=X,wf_1,receiver_currency_exposure,walk_forward,2007-10-23..2008-10-22,forward_full,6.071,,1.4,,False,,mostly_hedged,7.657,0.0
USDIDR=X,wf_1,usd_liability_exposure,walk_forward,2007-10-23..2008-10-22,base,7.674,,1.4,,False,,mostly_hedged,9.514,0.0
USDIDR=X,wf_1,usd_liability_exposure,walk_forward,2007-10-23..2008-10-22,forward_full,6.078,,1.4,,False,,mostly_hedged,7.657,0.0
USDIDR=X,wf_2,receiver_currency_exposure,walk_forward,2008-10-23..2009-10-22,base,14.467,,0.7,,False,,mostly_hedged,17.475,0.0
USDIDR=X,wf_2,receiver_currency_exposure,walk_forward,2008-10-23..2009-10-22,forward_full,12.678,,0.7,,False,,mostly_hedged,15.456,0.0
USDIDR=X,wf_2,usd_liability_exposure,walk_forward,2008-10-23..2009-10-22,base,14.466,,0.7,,False,,mostly_hedged,17.475,0.0
USDIDR=X,wf_2,usd_liability_exposure,walk_forward,2008-10-23..2009-10-22,forward_full,12.674,,0.7,,False,,mostly_hedged,15.456,0.0
USDIDR=X,wf_3,receiver_currency_exposure,walk_forward,2009-10-23..2010-10-22,base,8.322,,0.8,,False,,mostly_hedged,9.502,0.0
USDIDR=X,wf_3,receiver_currency_exposure,walk_forward,2009-10-23..2010-10-22,forward_full,6.483,,0.8,,False,,mostly_hedged,7.483,0.0
USDIDR=X,wf_3,usd_liability_exposure,walk_forward,2009-10-23..2010-10-22,base,8.321,,0.8,,False,,mostly_hedged,9.502,0.0
USDIDR=X,wf_3,usd_liability_exposure,walk_forward,2009-10-23..2010-10-22,forward_full,6.478,,0.8,,False,,mostly_hedged,7.483,0.0
USDIDR=X,wf_4,receiver_currency_exposure,walk_forward,2010-10-23..2011-10-22,base,9.697,,1.3,,False,,mostly_hedged,11.92,0.0
USDIDR=X,wf_4,receiver_currency_exposure,walk_forward,2010-10-23..2011-10-22,forward_full,7.949,,1.3,,False,,mostly_hedged,9.916,0.0
USDIDR=X,wf_4,usd_liability_exposure,walk_forward,2010-10-23..2011-10-22,base,9.698,,1.3,,False,,mostly_hedged,11.92,0.0
USDIDR=X,wf_4,usd_liability_exposure,walk_forward,2010-10-23..2011-10-22,forward_full,7.952,,1.3,,False,,mostly_hedged,9.916,0.0
USDIDR=X,wf_5,receiver_currency_exposure,walk_forward,2011-10-23..2012-10-22,base,6.211,,0.6,,False,,mostly_hedged,7.16,0.0
USDIDR=X,wf_5,receiver_currency_exposure,walk_forward,2011-10-23..2012-10-22,forward_full,4.359,,0.6,,False,,mostly_hedged,5.141,0.0
USDIDR=X,wf_5,usd_liability_exposure,walk_forward,2011-10-23..2012-10-22,base,6.214,,0.6,,False,,mostly_hedged,7.16,0.0
USDIDR=X,wf_5,usd_liability_exposure,walk_forward,2011-10-23..2012-10-22,forward_full,4.368,,0.6,,False,,mostly_hedged,5.141,0.0
USDIDR=X,wf_6,receiver_currency_exposure,walk_forward,2012-10-23..2013-10-22,base,10.163,,0.6,,False,,mostly_hedged,12.646,0.0
USDIDR=X,wf_6,receiver_currency_exposure,walk_forward,2012-10-23..2013-10-22,forward_full,8.45,,0.6,,False,,mostly_hedged,10.642,0.0
USDIDR=X,wf_6,usd_liability_exposure,walk_forward,2012-10-23..2013-10-22,base,10.162,,0.6,,False,,mostly_hedged,12.646,0.0
USDIDR=X,wf_6,usd_liability_exposure,walk_forward,2012-10-23..2013-10-22,forward_full,8.447,,0.6,,False,,mostly_hedged,10.642,0.0
USDIDR=X,wf_7,receiver_currency_exposure,walk_forward,2013-10-23..2014-10-22,base,18.812,,0.3,,False,,mostly_hedged,23.318,0.0
USDIDR=X,wf_7,receiver_currency_exposure,walk_forward,2013-10-23..2014-10-22,forward_full,16.962,,0.3,,False,,mostly_hedged,21.299,0.0
USDIDR=X,wf_7,usd_liability_exposure,walk_forward,2013-10-23..2014-10-22,base,18.81,,0.3,,False,,mostly_hedged,23.318,0.0
USDIDR=X,wf_7,usd_liability_exposure,walk_forward,2013-10-23..2014-10-22,forward_full,16.957,,0.3,,False,,mostly_hedged,21.299,0.0
USDIDR=X,wf_8,receiver_currency_exposure,walk_forward,2014-10-23..2015-10-22,base,6.543,,1.5,,False,,mostly_hedged,7.935,0.0
USDIDR=X,wf_8,receiver_currency_exposure,walk_forward,2014-10-23..2015-10-22,forward_full,4.725,,1.5,,False,,mostly_hedged,5.916,0.0
USDIDR=X,wf_8,usd_liability_exposure,walk_forward,2014-10-23..2015-10-22,base,6.542,,1.5,,False,,mostly_hedged,7.935,0.0
USDIDR=X,wf_8,usd_liability_exposure,walk_forward,2014-10-23..2015-10-22,forward_full,4.721,,1.5,,False,,mostly_hedged,5.916,0.0
USDIDR=X,wf_9,receiver_currency_exposure,walk_forward,2015-10-23..2016-10-22,base,6.238,,0.7,,False,,mostly_hedged,7.349,0.0
USDIDR=X,wf_9,receiver_currency_exposure,walk_forward,2015-10-23..2016-10-22,forward_full,4.408,,0.7,,False,,mostly_hedged,5.33,0.0
USDIDR=X,wf_9,usd_liability_exposure,walk_forward,2015-10-23..2016-10-22,base,6.239,,0.7,,False,,mostly_hedged,7.349,0.0
USDIDR=X,wf_9,usd_liability_exposure,walk_forward,2015-10-23..2016-10-22,forward_full,4.409,,0.7,,False,,mostly_hedged,5.33,0.0
USDIDR=X,wf_10,receiver_currency_exposure,walk_forward,2016-10-23..2017-10-22,base,4.553,,0.2,,False,,mostly_hedged,5.044,0.0
USDIDR=X,wf_10,receiver_currency_exposure,walk_forward,2016-10-23..2017-10-22,forward_full,2.699,,0.2,,False,,mostly_hedged,3.04,0.0
USDIDR=X,wf_10,usd_liability_exposure,walk_forward,2016-10-23..2017-10-22,base,4.553,,0.2,,False,,mostly_hedged,5.044,0.0
USDIDR=X,wf_10,usd_liability_exposure,walk_forward,2016-10-23..2017-10-22,forward_full,2.7,,0.2,,False,,mostly_hedged,3.04,0.0
USDIDR=X,wf_11,receiver_currency_exposure,walk_forward,2017-10-23..2018-10-22,base,4.324,,0.3,,False,,mostly_hedged,5.341,0.0
USDIDR=X,wf_11,receiver_currency_exposure,walk_forward,2017-10-23..2018-10-22,forward_full,2.594,,0.3,,False,,mostly_hedged,3.329,0.0
USDIDR=X,wf_11,usd_liability_exposure,walk_forward,2017-10-23..2018-10-22,base,4.324,,0.3,,False,,mostly_hedged,5.341,0.0
USDIDR=X,wf_11,usd_liability_exposure,walk_forward,2017-10-23..2018-10-22,forward_full,2.592,,0.3,,False,,mostly_hedged,3.329,0.0
USDIDR=X,wf_12,receiver_currency_exposure,walk_forward,2018-10-23..2019-10-22,base,5.17,,2.3,,False,,mostly_hedged,6.063,0.0
USDIDR=X,wf_12,receiver_currency_exposure,walk_forward,2018-10-23..2019-10-22,forward_full,3.276,,2.3,,False,,mostly_hedged,4.051,0.0
USDIDR=X,wf_12,usd_liability_exposure,walk_forward,2018-10-23..2019-10-22,base,5.171,,2.3,,False,,mostly_hedged,6.063,0.0
USDIDR=X,wf_12,usd_liability_exposure,walk_forward,2018-10-23..2019-10-22,forward_full,3.278,,2.3,,False,,mostly_hedged,4.051,0.0
USDIDR=X,wf_13,receiver_currency_exposure,walk_forward,2019-10-23..2020-10-22,base,11.727,,0.6,,False,,mostly_hedged,14.395,0.0
USDIDR=X,wf_13,receiver_currency_exposure,walk_forward,2019-10-23..2020-10-22,forward_full,9.997,,0.6,,False,,mostly_hedged,12.368,0.0
USDIDR=X,wf_13,usd_liability_exposure,walk_forward,2019-10-23..2020-10-22,base,11.727,,0.6,,False,,mostly_hedged,14.395,0.0
USDIDR=X,wf_13,usd_liability_exposure,walk_forward,2019-10-23..2020-10-22,forward_full,9.997,,0.6,,False,,mostly_hedged,12.368,0.0
USDIDR=X,wf_14,receiver_currency_exposure,walk_forward,2020-10-23..2021-10-22,base,6.841,,0.0,,False,,mostly_hedged,7.33,0.0
USDIDR=X,wf_14,receiver_currency_exposure,walk_forward,2020-10-23..2021-10-22,forward_full,4.956,,0.0,,False,,mostly_hedged,5.31,0.0
USDIDR=X,wf_14,usd_liability_exposure,walk_forward,2020-10-23..2021-10-22,base,6.841,,0.0,,False,,mostly_hedged,7.33,0.0
USDIDR=X,wf_14,usd_liability_exposure,walk_forward,2020-10-23..2021-10-22,forward_full,4.956,,0.0,,False,,mostly_hedged,5.31,0.0
USDIDR=X,wf_15,receiver_currency_exposure,walk_forward,2021-10-23..2022-10-22,base,3.73,,1.1,,False,,mostly_hedged,4.186,0.0
USDIDR=X,wf_15,receiver_currency_exposure,walk_forward,2021-10-23..2022-10-22,forward_full,1.838,,1.1,,False,,mostly_hedged,2.174,0.0
USDIDR=X,wf_15,usd_liability_exposure,walk_forward,2021-10-23..2022-10-22,base,3.73,,1.1,,False,,mostly_hedged,4.186,0.0
USDIDR=X,wf_15,usd_liability_exposure,walk_forward,2021-10-23..2022-10-22,forward_full,1.835,,1.1,,False,,mostly_hedged,2.174,0.0
USDIDR=X,wf_16,receiver_currency_exposure,walk_forward,2022-10-23..2023-10-22,base,4.452,,1.1,,False,,mostly_hedged,5.352,0.0
USDIDR=X,wf_16,receiver_currency_exposure,walk_forward,2022-10-23..2023-10-22,forward_full,2.658,,1.1,,False,,mostly_hedged,3.34,0.0
USDIDR=X,wf_16,usd_liability_exposure,walk_forward,2022-10-23..2023-10-22,base,4.45,,1.1,,False,,mostly_hedged,5.352,0.0
USDIDR=X,wf_16,usd_liability_exposure,walk_forward,2022-10-23..2023-10-22,forward_full,2.653,,1.1,,False,,mostly_hedged,3.34,0.0
USDIDR=X,wf_17,receiver_currency_exposure,walk_forward,2023-10-23..2024-10-22,base,5.298,,1.5,,False,,mostly_hedged,6.414,0.0
USDIDR=X,wf_17,receiver_currency_exposure,walk_forward,2023-10-23..2024-10-22,forward_full,3.482,,1.5,,False,,mostly_hedged,4.386,0.0
USDIDR=X,wf_17,usd_liability_exposure,walk_forward,2023-10-23..2024-10-22,base,5.297,,1.5,,False,,mostly_hedged,6.414,0.0
USDIDR=X,wf_17,usd_liability_exposure,walk_forward,2023-10-23..2024-10-22,forward_full,3.48,,1.5,,False,,mostly_hedged,4.386,0.0
USDIDR=X,wf_18,receiver_currency_exposure,walk_forward,2024-10-23..2025-10-22,base,8.874,,1.7,,False,,mostly_hedged,10.977,0.0
USDIDR=X,wf_18,receiver_currency_exposure,walk_forward,2024-10-23..2025-10-22,forward_full,7.046,,1.7,,False,,mostly_hedged,8.98,0.0
USDIDR=X,wf_18,usd_liability_exposure,walk_forward,2024-10-23..2025-10-22,base,8.872,,1.7,,False,,mostly_hedged,10.977,0.0
USDIDR=X,wf_18,usd_liability_exposure,walk_forward,2024-10-23..2025-10-22,forward_full,7.039,,1.7,,False,,mostly_hedged,8.98,0.0
USDIDR=X,wf_19,receiver_currency_exposure,walk_forward,2025-10-23..2026-05-22,base,5.039,,0.5,,False,,mostly_hedged,6.136,0.0
USDIDR=X,wf_19,receiver_currency_exposure,walk_forward,2025-10-23..2026-05-22,forward_full,3.981,,0.5,,False,,mostly_hedged,4.975,0.0
USDIDR=X,wf_19,usd_liability_exposure,walk_forward,2025-10-23..2026-05-22,base,5.038,,0.5,,False,,mostly_hedged,6.136,0.0
USDIDR=X,wf_19,usd_liability_exposure,walk_forward,2025-10-23..2026-05-22,forward_full,3.974,,0.5,,False,,mostly_hedged,4.975,0.0
USDPEN=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,11.029,,4.0,,False,,mostly_hedged,13.225,0.0
USDPEN=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,6.534,,4.0,,False,,mostly_hedged,8.332,0.0
USDPEN=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,11.029,,4.0,,False,,mostly_hedged,13.225,0.0
USDPEN=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,6.535,,4.0,,False,,mostly_hedged,8.332,0.0
USDPEN=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,base,13.384,,5.6,,False,,mostly_hedged,15.9,0.0
USDPEN=X,split_2,receiver_currency_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,8.863,,5.6,,False,,mostly_hedged,11.013,0.0
USDPEN=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,base,13.385,,5.6,,False,,mostly_hedged,15.9,0.0
USDPEN=X,split_2,usd_liability_exposure,fixed_split,2022-01-01..2024-12-31,forward_full,8.863,,5.6,,False,,mostly_hedged,11.013,0.0
USDPEN=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,base,15.118,,1.8,,False,,mostly_hedged,17.883,0.0
USDPEN=X,split_3,receiver_currency_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,13.09,,1.8,,False,,mostly_hedged,15.645,0.0
USDPEN=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,base,15.117,,1.8,,False,,mostly_hedged,17.883,0.0
USDPEN=X,split_3,usd_liability_exposure,fixed_split,2025-01-01..2026-12-31,forward_full,13.086,,1.8,,False,,mostly_hedged,15.645,0.0
USDPEN=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-19..2007-09-18,base,12.618,,0.5,,False,,mostly_hedged,13.853,0.0
USDPEN=X,wf_0,receiver_currency_exposure,walk_forward,2006-09-19..2007-09-18,forward_full,11.104,,0.5,,False,,mostly_hedged,12.222,0.0
USDPEN=X,wf_0,usd_liability_exposure,walk_forward,2006-09-19..2007-09-18,base,12.619,,0.5,,False,,mostly_hedged,13.853,0.0
USDPEN=X,wf_0,usd_liability_exposure,walk_forward,2006-09-19..2007-09-18,forward_full,11.107,,0.5,,False,,mostly_hedged,12.222,0.0
USDPEN=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-19..2008-09-18,base,11.765,,1.1,,False,,mostly_hedged,14.271,0.0
USDPEN=X,wf_1,receiver_currency_exposure,walk_forward,2007-09-19..2008-09-18,forward_full,10.31,,1.1,,False,,mostly_hedged,12.633,0.0
USDPEN=X,wf_1,usd_liability_exposure,walk_forward,2007-09-19..2008-09-18,base,11.764,,1.1,,False,,mostly_hedged,14.271,0.0
USDPEN=X,wf_1,usd_liability_exposure,walk_forward,2007-09-19..2008-09-18,forward_full,10.307,,1.1,,False,,mostly_hedged,12.633,0.0
USDPEN=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-19..2009-09-18,base,14.266,,1.1,,False,,mostly_hedged,16.88,0.0
USDPEN=X,wf_2,receiver_currency_exposure,walk_forward,2008-09-19..2009-09-18,forward_full,12.792,,1.1,,False,,mostly_hedged,15.249,0.0
USDPEN=X,wf_2,usd_liability_exposure,walk_forward,2008-09-19..2009-09-18,base,14.265,,1.1,,False,,mostly_hedged,16.88,0.0
USDPEN=X,wf_2,usd_liability_exposure,walk_forward,2008-09-19..2009-09-18,forward_full,12.788,,1.1,,False,,mostly_hedged,15.249,0.0
USDPEN=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-19..2010-09-18,base,13.314,,1.2,,False,,mostly_hedged,14.837,0.0
USDPEN=X,wf_3,receiver_currency_exposure,walk_forward,2009-09-19..2010-09-18,forward_full,11.778,,1.2,,False,,mostly_hedged,13.218,0.0
USDPEN=X,wf_3,usd_liability_exposure,walk_forward,2009-09-19..2010-09-18,base,13.314,,1.2,,False,,mostly_hedged,14.837,0.0
USDPEN=X,wf_3,usd_liability_exposure,walk_forward,2009-09-19..2010-09-18,forward_full,11.778,,1.2,,False,,mostly_hedged,13.218,0.0
USDPEN=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-19..2011-09-18,base,15.107,,2.2,,False,,mostly_hedged,17.672,0.0
USDPEN=X,wf_4,receiver_currency_exposure,walk_forward,2010-09-19..2011-09-18,forward_full,13.581,,2.2,,False,,mostly_hedged,16.053,0.0
USDPEN=X,wf_4,usd_liability_exposure,walk_forward,2010-09-19..2011-09-18,base,15.106,,2.2,,False,,mostly_hedged,17.672,0.0
USDPEN=X,wf_4,usd_liability_exposure,walk_forward,2010-09-19..2011-09-18,forward_full,13.579,,2.2,,False,,mostly_hedged,16.053,0.0
USDPEN=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-19..2012-09-18,base,13.765,,1.0,,False,,mostly_hedged,15.377,0.0
USDPEN=X,wf_5,receiver_currency_exposure,walk_forward,2011-09-19..2012-09-18,forward_full,12.225,,1.0,,False,,mostly_hedged,13.739,0.0
USDPEN=X,wf_5,usd_liability_exposure,walk_forward,2011-09-19..2012-09-18,base,13.766,,1.0,,False,,mostly_hedged,15.377,0.0
USDPEN=X,wf_5,usd_liability_exposure,walk_forward,2011-09-19..2012-09-18,forward_full,12.226,,1.0,,False,,mostly_hedged,13.739,0.0
USDPEN=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-19..2013-09-18,base,10.425,,1.0,,False,,mostly_hedged,12.288,0.0
USDPEN=X,wf_6,receiver_currency_exposure,walk_forward,2012-09-19..2013-09-18,forward_full,8.938,,1.0,,False,,mostly_hedged,10.656,0.0
USDPEN=X,wf_6,usd_liability_exposure,walk_forward,2012-09-19..2013-09-18,base,10.426,,1.0,,False,,mostly_hedged,12.288,0.0
USDPEN=X,wf_6,usd_liability_exposure,walk_forward,2012-09-19..2013-09-18,forward_full,8.941,,1.0,,False,,mostly_hedged,10.656,0.0
USDPEN=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-19..2014-09-18,base,11.755,,0.4,,False,,mostly_hedged,14.096,0.0
USDPEN=X,wf_7,receiver_currency_exposure,walk_forward,2013-09-19..2014-09-18,forward_full,10.337,,0.4,,False,,mostly_hedged,12.471,0.0
USDPEN=X,wf_7,usd_liability_exposure,walk_forward,2013-09-19..2014-09-18,base,11.755,,0.4,,False,,mostly_hedged,14.096,0.0
USDPEN=X,wf_7,usd_liability_exposure,walk_forward,2013-09-19..2014-09-18,forward_full,10.337,,0.4,,False,,mostly_hedged,12.471,0.0
USDPEN=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-19..2015-09-18,base,12.274,,1.4,,False,,mostly_hedged,14.156,0.0
USDPEN=X,wf_8,receiver_currency_exposure,walk_forward,2014-09-19..2015-09-18,forward_full,10.747,,1.4,,False,,mostly_hedged,12.524,0.0
USDPEN=X,wf_8,usd_liability_exposure,walk_forward,2014-09-19..2015-09-18,base,12.274,,1.4,,False,,mostly_hedged,14.156,0.0
USDPEN=X,wf_8,usd_liability_exposure,walk_forward,2014-09-19..2015-09-18,forward_full,10.745,,1.4,,False,,mostly_hedged,12.524,0.0
USDPEN=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-19..2016-09-18,base,13.552,,2.0,,False,,mostly_hedged,16.34,0.0
USDPEN=X,wf_9,receiver_currency_exposure,walk_forward,2015-09-19..2016-09-18,forward_full,12.059,,2.0,,False,,mostly_hedged,14.715,0.0
USDPEN=X,wf_9,usd_liability_exposure,walk_forward,2015-09-19..2016-09-18,base,13.552,,2.0,,False,,mostly_hedged,16.34,0.0
USDPEN=X,wf_9,usd_liability_exposure,walk_forward,2015-09-19..2016-09-18,forward_full,12.063,,2.0,,False,,mostly_hedged,14.715,0.0
USDPEN=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-19..2017-09-18,base,15.293,,1.8,,False,,mostly_hedged,18.135,0.0
USDPEN=X,wf_10,receiver_currency_exposure,walk_forward,2016-09-19..2017-09-18,forward_full,13.794,,1.8,,False,,mostly_hedged,16.51,0.0
USDPEN=X,wf_10,usd_liability_exposure,walk_forward,2016-09-19..2017-09-18,base,15.294,,1.8,,False,,mostly_hedged,18.135,0.0
USDPEN=X,wf_10,usd_liability_exposure,walk_forward,2016-09-19..2017-09-18,forward_full,13.797,,1.8,,False,,mostly_hedged,16.51,0.0
USDPEN=X,wf_11,receiver_currency_exposure,walk_forward,2017-09-19..2018-09-18,base,11.397,,0.0,,False,,mostly_hedged,12.211,0.0
USDPEN=X,wf_11,receiver_currency_exposure,walk_forward,2017-09-19..2018-09-18,forward_full,9.88,,0.0,,False,,mostly_hedged,10.586,0.0
USDPEN=X,wf_11,usd_liability_exposure,walk_forward,2017-09-19..2018-09-18,base,11.397,,0.0,,False,,mostly_hedged,12.211,0.0
USDPEN=X,wf_11,usd_liability_exposure,walk_forward,2017-09-19..2018-09-18,forward_full,9.88,,0.0,,False,,mostly_hedged,10.586,0.0
USDPEN=X,wf_12,receiver_currency_exposure,walk_forward,2018-09-19..2019-09-18,base,9.965,,1.5,,False,,mostly_hedged,11.781,0.0
USDPEN=X,wf_12,receiver_currency_exposure,walk_forward,2018-09-19..2019-09-18,forward_full,8.457,,1.5,,False,,mostly_hedged,10.156,0.0
USDPEN=X,wf_12,usd_liability_exposure,walk_forward,2018-09-19..2019-09-18,base,9.963,,1.5,,False,,mostly_hedged,11.781,0.0
USDPEN=X,wf_12,usd_liability_exposure,walk_forward,2018-09-19..2019-09-18,forward_full,8.451,,1.5,,False,,mostly_hedged,10.156,0.0
USDPEN=X,wf_13,receiver_currency_exposure,walk_forward,2019-09-19..2020-09-18,base,12.724,,1.4,,False,,mostly_hedged,15.247,0.0
USDPEN=X,wf_13,receiver_currency_exposure,walk_forward,2019-09-19..2020-09-18,forward_full,11.204,,1.4,,False,,mostly_hedged,13.609,0.0
USDPEN=X,wf_13,usd_liability_exposure,walk_forward,2019-09-19..2020-09-18,base,12.725,,1.4,,False,,mostly_hedged,15.247,0.0
USDPEN=X,wf_13,usd_liability_exposure,walk_forward,2019-09-19..2020-09-18,forward_full,11.208,,1.4,,False,,mostly_hedged,13.609,0.0
USDPEN=X,wf_14,receiver_currency_exposure,walk_forward,2020-09-19..2021-09-18,base,10.521,,1.3,,False,,mostly_hedged,12.705,0.0
USDPEN=X,wf_14,receiver_currency_exposure,walk_forward,2020-09-19..2021-09-18,forward_full,9.062,,1.3,,False,,mostly_hedged,11.08,0.0
USDPEN=X,wf_14,usd_liability_exposure,walk_forward,2020-09-19..2021-09-18,base,10.523,,1.3,,False,,mostly_hedged,12.705,0.0
USDPEN=X,wf_14,usd_liability_exposure,walk_forward,2020-09-19..2021-09-18,forward_full,9.067,,1.3,,False,,mostly_hedged,11.08,0.0
USDPEN=X,wf_15,receiver_currency_exposure,walk_forward,2021-09-19..2022-09-18,base,10.706,,1.1,,False,,mostly_hedged,12.452,0.0
USDPEN=X,wf_15,receiver_currency_exposure,walk_forward,2021-09-19..2022-09-18,forward_full,9.209,,1.1,,False,,mostly_hedged,10.827,0.0
USDPEN=X,wf_15,usd_liability_exposure,walk_forward,2021-09-19..2022-09-18,base,10.706,,1.1,,False,,mostly_hedged,12.452,0.0
USDPEN=X,wf_15,usd_liability_exposure,walk_forward,2021-09-19..2022-09-18,forward_full,9.21,,1.1,,False,,mostly_hedged,10.827,0.0
USDPEN=X,wf_16,receiver_currency_exposure,walk_forward,2022-09-19..2023-09-18,base,13.553,,2.1,,False,,mostly_hedged,16.298,0.0
USDPEN=X,wf_16,receiver_currency_exposure,walk_forward,2022-09-19..2023-09-18,forward_full,12.055,,2.1,,False,,mostly_hedged,14.667,0.0
USDPEN=X,wf_16,usd_liability_exposure,walk_forward,2022-09-19..2023-09-18,base,13.553,,2.1,,False,,mostly_hedged,16.298,0.0
USDPEN=X,wf_16,usd_liability_exposure,walk_forward,2022-09-19..2023-09-18,forward_full,12.055,,2.1,,False,,mostly_hedged,14.667,0.0
USDPEN=X,wf_17,receiver_currency_exposure,walk_forward,2023-09-19..2024-09-18,base,14.749,,2.5,,False,,mostly_hedged,17.463,0.0
USDPEN=X,wf_17,receiver_currency_exposure,walk_forward,2023-09-19..2024-09-18,forward_full,13.214,,2.5,,False,,mostly_hedged,15.825,0.0
USDPEN=X,wf_17,usd_liability_exposure,walk_forward,2023-09-19..2024-09-18,base,14.75,,2.5,,False,,mostly_hedged,17.463,0.0
USDPEN=X,wf_17,usd_liability_exposure,walk_forward,2023-09-19..2024-09-18,forward_full,13.215,,2.5,,False,,mostly_hedged,15.825,0.0
USDPEN=X,wf_18,receiver_currency_exposure,walk_forward,2024-09-19..2025-09-18,base,14.883,,0.8,,False,,mostly_hedged,17.4,0.0
USDPEN=X,wf_18,receiver_currency_exposure,walk_forward,2024-09-19..2025-09-18,forward_full,13.425,,0.8,,False,,mostly_hedged,15.788,0.0
USDPEN=X,wf_18,usd_liability_exposure,walk_forward,2024-09-19..2025-09-18,base,14.881,,0.8,,False,,mostly_hedged,17.4,0.0
USDPEN=X,wf_18,usd_liability_exposure,walk_forward,2024-09-19..2025-09-18,forward_full,13.42,,0.8,,False,,mostly_hedged,15.788,0.0
USDPEN=X,wf_19,receiver_currency_exposure,walk_forward,2025-09-19..2026-05-22,base,14.852,,1.1,,False,,mostly_hedged,17.402,0.0
USDPEN=X,wf_19,receiver_currency_exposure,walk_forward,2025-09-19..2026-05-22,forward_full,13.849,,1.1,,False,,mostly_hedged,16.315,0.0
USDPEN=X,wf_19,usd_liability_exposure,walk_forward,2025-09-19..2026-05-22,base,14.852,,1.1,,False,,mostly_hedged,17.402,0.0
USDPEN=X,wf_19,usd_liability_exposure,walk_forward,2025-09-19..2026-05-22,forward_full,13.848,,1.1,,False,,mostly_hedged,16.315,0.0
GBPUSD=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,base,5.548,,4.2,,False,,mostly_hedged,6.612,0.0
GBPUSD=X,split_1,receiver_currency_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,4.967,,4.2,,False,,mostly_hedged,6.053,0.0
GBPUSD=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,base,5.549,,4.2,,False,,mostly_hedged,6.612,0.0
GBPUSD=X,split_1,usd_liability_exposure,fixed_split,2019-01-01..2021-12-31,forward_full,4.967,,4.2,,False,,mostly_hedged,6.053,0.0
